"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"DEN","FAR","1335","14614","324","24"
"DEN","FAT","1289","14554","322","24"
"DEN","FCA","430","1351","63","14"
"DEN","FLL","1123","11190","274","24"
"DEN","FSD","1739","20999","435","25"
"DEN","GEG","1349","17984","387","28"
"DEN","GJT","2633","21947","523","19"
"DEN","GRR","475","3854","104","21"
"DEN","GTF","740","8723","203","27"
"DEN","GUC","1141","8105","236","20"
"DEN","HDN","1538","11716","305","19"
"DEN","HNL","365","1015","73","20"
"DEN","HOU","875","4210","172","19"
"DEN","HSV","320","3847","86","26"
"DEN","IAD","3249","37524","828","25"
"DEN","IAH","5360","49872","1234","23"
"DEN","ICT","1809","25021","484","26"
"DEN","IDA","1001","5303","203","20"
"DEN","IND","1641","14476","339","20"
"DEN","JAC","1421","13588","338","23"
"DEN","JAX","215","1457","45","20"
"DEN","JFK","985","17354","310","31"
"DEN","KOA","46","506","13","28"
"DEN","LAS","8347","76679","1878","22"
"DEN","LAX","8416","86326","2061","24"
"DEN","LGA","3478","85037","1486","42"
"DEN","LNK","1432","16583","359","25"
"DEN","MCI","5684","63511","1401","24"
"DEN","MCO","3373","37958","872","25"
"DEN","MDW","3995","28705","789","19"
"DEN","MEM","2448","23323","520","21"
"DEN","MFR","365","4480","101","27"
"DEN","MIA","1037","17018","323","31"
"DEN","MKE","1591","17299","397","24"
"DEN","MLI","719","10467","205","28"
"DEN","MRY","362","2959","79","21"
"DEN","MSN","1075","13821","289","26"
"DEN","MSO","1312","13216","317","24"
"DEN","MSP","5173","74235","1451","28"
"DEN","MSY","946","14565","276","29"
"DEN","MTJ","1813","14707","368","20"
"DEN","OAK","2692","12929","525","19"
"DEN","OGG","107","3045","40","37"
"DEN","OKC","2059","25654","537","26"
"DEN","OMA","2834","39871","788","27"
"DEN","ONT","1727","20152","406","23"
"DEN","ORD","6342","116891","1995","31"
"DEN","PBI","47","507","14","29"
"DEN","PDX","3927","51468","1091","27"
"DEN","PHL","2784","39316","837","30"
"DEN","PHX","9201","88367","2156","23"
"DEN","PIA","89","495","17","19"
"DEN","PIT","1253","12265","278","22"
"DEN","PSC","1072","13112","252","23"
"DEN","PSP","1165","12639","295","25"
"DEN","RAP","2523","20809","516","20"
"DEN","RDM","13","723","13","100"
"DEN","RDU","252","1786","55","21"
"DEN","RFD","695","7049","164","23"
"DEN","RNO","1575","22983","445","28"
"DEN","RSW","409","4228","105","25"
"DEN","SAN","4254","45221","1067","25"
"DEN","SAT","2054","21608","499","24"
"DEN","SBA","731","5831","158","21"
"DEN","SDF","94","1061","18","19"
"DEN","SEA","5619","88958","1808","32"
"DEN","SFO","5700","76837","1685","29"
"DEN","SGF","1237","15182","324","26"
"DEN","SJC","3097","39670","844","27"
"DEN","SLC","7840","98449","2139","27"
"DEN","SMF","3066","39041","792","25"
"DEN","SNA","3399","26966","733","21"
"DEN","STL","2092","20026","469","22"
"DEN","TPA","1887","26019","540","28"
"DEN","TUL","1691","21187","421","24"
"DEN","TUS","2199","16630","441","20"
"DEN","TYS","362","2851","85","23"
"DEN","XNA","714","9654","197","27"
"DFW","ABI","2837","46432","817","28"
"DFW","ABQ","2895","38412","716","24"
"DFW","ACT","2347","21329","518","22"
"DFW","AEX","1086","15400","299","27"
"DFW","AMA","2944","30670","712","24"
"DFW","ANC","153","4988","73","47"
"DFW","ATL","9869","106114","2260","22"
"DFW","AUS","5403","73383","1444","26"
"DFW","BDL","1089","17785","320","29"
"DFW","BHM","1389","20933","348","25"
"DFW","BNA","2876","42927","755","26"
"DFW","BOS","3150","47238","940","29"
"DFW","BTR","3191","40209","882","27"
"DFW","BUR","1667","19553","403","24"
"DFW","BWI","2717","36224","720","26"
"DFW","CAE","1093","15442","321","29"
"DFW","CHA","364","2911","92","25"
"DFW","CHS","1091","10800","273","25"
"DFW","CID","1994","19237","468","23"
"DFW","CLE","2197","42463","751","34"
"DFW","CLL","1489","18326","400","26"
"DFW","CLT","3484","45229","961","27"
"DFW","CMH","1766","24132","492","27"
"DFW","CMI","365","7812","111","30"
"DFW","COS","2049","28341","522","25"
"DFW","CRP","2438","27907","609","24"
"DFW","CVG","3289","38406","842","25"
"DFW","DAY","1078","16163","298","27"
"DFW","DCA","3789","57217","1127","29"
"DFW","DEN","8979","110340","2233","24"
"DFW","DSM","2160","25188","575","26"
"DFW","DTW","3629","46558","934","25"
"DFW","EGE","464","11738","158","34"
"DFW","ELP","2879","36915","719","24"
"DFW","EVV","364","2474","79","21"
"DFW","EWR","4063","98726","1551","38"
"DFW","FAT","729","8047","173","23"
"DFW","FLL","2645","36706","722","27"
"DFW","FNT","118","1612","33","27"
"DFW","FSM","2047","25454","545","26"
"DFW","FWA","856","10244","224","26"
"DFW","GGG","1094","16008","312","28"
"DFW","GPT","996","14021","287","28"
"DFW","GRK","3546","33064","838","23"
"DFW","GRR","930","12848","265","28"
"DFW","GSO","1122","13740","286","25"
"DFW","GSP","1456","17813","364","25"
"DFW","GUC","127","921","39","30"
"DFW","HDN","134","1575","41","30"
"DFW","HNL","730","-162","113","15"
"DFW","HOU","2482","30057","647","26"
"DFW","HSV","1821","25415","513","28"
"DFW","IAD","2002","22929","487","24"
"DFW","IAH","5914","68109","1265","21"
"DFW","ICT","2142","20202","482","22"
"DFW","IND","2150","28793","587","27"
"DFW","JAC","227","5382","74","32"
"DFW","JAN","2897","38944","784","27"
"DFW","JAX","1421","18431","332","23"
"DFW","JFK","743","21926","332","44"
"DFW","LAS","5694","81733","1524","26"
"DFW","LAW","2329","20718","525","22"
"DFW","LAX","6856","97106","2010","29"
"DFW","LBB","3327","52827","1021","30"
"DFW","LEX","1000","16012","299","29"
"DFW","LFT","1286","19727","400","31"
"DFW","LGA","5256","113770","2088","39"
"DFW","LIT","3648","68835","1220","33"
"DFW","LRD","1630","19553","433","26"
"DFW","MAF","2152","23560","543","25"
"DFW","MCI","3179","42071","776","24"
"DFW","MCO","4041","72178","1246","30"
"DFW","MDT","365","10279","162","44"
"DFW","MDW","6","-26","1","16"
"DFW","MEM","2756","26565","561","20"
"DFW","MFE","1427","19429","356","24"
"DFW","MIA","3278","52874","1016","30"
"DFW","MKE","998","9846","239","23"
"DFW","MLI","512","4814","121","23"
"DFW","MLU","1039","15538","277","26"
"DFW","MOB","1260","19202","375","29"
"DFW","MSN","911","13239","265","29"
"DFW","MSP","3788","52442","1010","26"
"DFW","MSY","2520","33859","664","26"
"DFW","MTJ","200","2880","67","33"
"DFW","OAK","1394","15432","359","25"
"DFW","OGG","365","-1505","43","11"
"DFW","OKC","2882","41743","759","26"
"DFW","OMA","1747","23844","451","25"
"DFW","ONT","1766","24156","481","27"
"DFW","ORD","8376","161172","2730","32"
"DFW","ORF","1076","12885","268","24"
"DFW","PBI","867","12722","244","28"
"DFW","PDX","1454","18182","390","26"
"DFW","PHL","3722","64318","1216","32"
"DFW","PHX","5728","79910","1511","26"
"DFW","PIA","612","8220","153","25"
"DFW","PIT","2305","48501","810","35"
"DFW","PNS","2181","29220","575","26"
"DFW","PSP","918","9302","232","25"
"DFW","RDU","2478","37431","667","26"
"DFW","RIC","1061","16761","312","29"
"DFW","RNO","1093","10874","258","23"
"DFW","ROC","365","11323","166","45"
"DFW","ROW","236","3000","70","29"
"DFW","RSW","910","12756","241","26"
"DFW","SAN","3602","45866","997","27"
"DFW","SAT","5023","63816","1270","25"
"DFW","SAV","811","9602","216","26"
"DFW","SBA","361","6962","138","38"
"DFW","SDF","1686","19809","410","24"
"DFW","SEA","4024","53146","1143","28"
"DFW","SFO","4130","64260","1282","31"
"DFW","SGF","3248","49622","945","29"
"DFW","SHV","3709","51040","1007","27"
"DFW","SJC","2488","14503","502","20"
"DFW","SJT","1820","17223","408","22"
"DFW","SJU","1062","19059","346","32"
"DFW","SLC","3270","30263","759","23"
"DFW","SMF","1806","25896","512","28"
"DFW","SNA","3653","35454","865","23"
"DFW","SPS","2307","20280","526","22"
"DFW","STL","3691","50421","972","26"
"DFW","SYR","361","4936","121","33"
"DFW","TPA","2905","41165","770","26"
"DFW","TUL","3490","60881","1087","31"
"DFW","TUS","2717","37504","756","27"
"DFW","TXK","1208","14236","300","24"
"DFW","TYR","1600","21154","447","27"
"DFW","TYS","1581","22155","458","28"
"DFW","VPS","2032","28409","582","28"
"DFW","XNA","2800","40307","778","27"
"DHN","ATL","1639","23521","399","24"
"DLG","ANC","175","2868","63","36"
"DLH","DTW","611","3189","94","15"
"DLH","MSP","1577","13850","323","20"
"DRO","DEN","2644","10251","466","17"
"DRO","PHX","748","-870","107","14"
"DRO","SLC","546","-1184","57","10"
"DSM","ATL","1251","16375","365","29"
"DSM","CVG","1265","3145","166","13"
"DSM","DCA","235","1475","42","17"
"DSM","DEN","1734","19738","391","22"
"DSM","DFW","2163","23955","491","22"
"DSM","DTW","1336","9798","240","17"
"DSM","IAH","677","2637","119","17"
"DSM","LGA","421","11238","143","33"
"DSM","MEM","1075","10192","210","19"
"DSM","MSP","1642","19077","312","19"
"DSM","ORD","5042","72100","1299","25"
"DSM","PHX","729","-25","89","12"
"DSM","SLC","299","618","58","19"
"DTW","ABE","1009","9299","203","20"
"DTW","ALB","1085","14644","328","30"
"DTW","ANC","75","1382","36","48"
"DTW","ATL","6083","70713","1666","27"
"DTW","ATW","914","9843","190","20"
"DTW","AUS","287","3819","93","32"
"DTW","AVL","687","5167","146","21"
"DTW","AVP","702","3684","105","14"
"DTW","AZO","1365","13989","319","23"
"DTW","BDL","1703","22986","511","30"
"DTW","BGM","719","5517","147","20"
"DTW","BGR","798","6305","178","22"
"DTW","BHM","1053","9074","244","23"
"DTW","BNA","3082","38388","772","25"
"DTW","BOS","2512","41581","876","34"
"DTW","BTV","825","5896","172","20"
"DTW","BUF","1489","27880","529","35"
"DTW","BWI","3500","29089","823","23"
"DTW","BZN","19","256","8","42"
"DTW","CAE","707","7320","166","23"
"DTW","CAK","966","5460","166","17"
"DTW","CHS","707","4256","129","18"
"DTW","CID","1015","7013","190","18"
"DTW","CLE","1612","14381","358","22"
"DTW","CLT","3110","40521","1000","32"
"DTW","CMH","2075","24193","533","25"
"DTW","CVG","3865","29244","794","20"
"DTW","CWA","535","4703","98","18"
"DTW","DAY","1042","5573","179","17"
"DTW","DCA","2959","38360","801","27"
"DTW","DEN","3155","35614","914","28"
"DTW","DFW","3623","41432","1003","27"
"DTW","DLH","611","2675","112","18"
"DTW","DSM","1338","8122","258","19"
"DTW","ELM","1206","9925","266","22"
"DTW","ERI","887","7178","180","20"
"DTW","EVV","1338","6602","236","17"
"DTW","EWR","4451","123710","1895","42"
"DTW","FLL","1481","24168","548","37"
"DTW","FNT","1725","22166","484","28"
"DTW","FWA","1396","8382","263","18"
"DTW","GRB","1555","23943","452","29"
"DTW","GRR","2608","40605","841","32"
"DTW","GSO","1140","6122","212","18"
"DTW","GSP","1286","11821","281","21"
"DTW","HPN","939","6487","195","20"
"DTW","HSV","676","4237","141","20"
"DTW","IAD","2791","38212","743","26"
"DTW","IAH","3201","13188","721","22"
"DTW","IND","2820","46761","929","32"
"DTW","JAN","671","6849","154","22"
"DTW","JAX","850","13502","303","35"
"DTW","JFK","2076","37544","756","36"
"DTW","LAN","1743","19523","442","25"
"DTW","LAS","2134","24115","679","31"
"DTW","LAX","1662","30829","677","40"
"DTW","LEX","1629","11912","340","20"
"DTW","LGA","5050","111083","2175","43"
"DTW","LIT","361","3173","87","24"
"DTW","LNK","360","2650","77","21"
"DTW","MBS","2004","25417","536","26"
"DTW","MCI","1680","27766","561","33"
"DTW","MCO","3631","42960","1006","27"
"DTW","MDT","1080","12552","272","25"
"DTW","MDW","4336","46420","1001","23"
"DTW","MEM","2696","30082","768","28"
"DTW","MHT","1165","16147","347","29"
"DTW","MIA","1195","15773","360","30"
"DTW","MKE","1730","27656","540","31"
"DTW","MLI","1030","7796","206","20"
"DTW","MSN","1661","24275","490","29"
"DTW","MSP","5331","88622","2011","37"
"DTW","MSY","459","8029","196","42"
"DTW","MYR","363","5129","106","29"
"DTW","OKC","722","4723","168","23"
"DTW","OMA","1363","15467","336","24"
"DTW","ORD","7525","132006","2433","32"
"DTW","ORF","1288","22196","466","36"
"DTW","PBI","453","6882","159","35"
"DTW","PDX","243","4137","101","41"
"DTW","PHL","2653","48086","935","35"
"DTW","PHX","3517","26053","906","25"
"DTW","PIA","264","-1309","31","11"
"DTW","PIT","1912","25066","523","27"
"DTW","PLN","510","3318","87","17"
"DTW","PVD","1242","17403","368","29"
"DTW","PWM","825","10366","210","25"
"DTW","RDU","1345","20206","436","32"
"DTW","RIC","1040","7355","219","21"
"DTW","ROA","772","7002","154","19"
"DTW","ROC","1302","19203","380","29"
"DTW","RST","364","1292","61","16"
"DTW","RSW","1233","22805","476","38"
"DTW","SAN","642","7715","199","30"
"DTW","SAT","704","12289","270","38"
"DTW","SAV","461","4964","111","24"
"DTW","SBN","1462","14957","327","22"
"DTW","SCE","358","1059","47","13"
"DTW","SDF","1357","19250","390","28"
"DTW","SEA","1162","23178","495","42"
"DTW","SFO","1221","20584","515","42"
"DTW","SGF","364","1926","72","19"
"DTW","SHV","367","2268","74","20"
"DTW","SJU","93","2425","50","53"
"DTW","SLC","374","163","59","15"
"DTW","SRQ","318","4038","101","31"
"DTW","STL","2703","22244","628","23"
"DTW","STT","17","290","8","47"
"DTW","SWF","716","7161","152","21"
"DTW","SYR","1236","21669","415","33"
"DTW","TPA","1630","27575","618","37"
"DTW","TUL","724","7341","175","24"
"DTW","TVC","1242","18842","376","30"
"DTW","TYS","1769","17256","387","21"
"DTW","XNA","361","3010","77","21"
"EAU","MSP","72","388","10","13"
"EGE","ATL","110","1422","23","20"
"EGE","CLT","15","519","7","46"
"EGE","CVG","18","2","4","22"
"EGE","DEN","1907","10917","345","18"
"EGE","DFW","463","6366","119","25"
"EGE","EWR","227","7110","89","39"
"EGE","IAH","110","1674","27","24"
"EGE","LAX","118","1266","27","22"
"EGE","LGA","17","523","9","52"
"EGE","MIA","34","1516","14","41"
"EGE","MSP","111","3572","36","32"
"EGE","ORD","218","6545","78","35"
"EGE","PHL","7","391","5","71"
"EKO","SLC","1816","-1244","155","8"
"ELM","DTW","1205","7765","236","19"
"ELP","ABQ","994","3314","109","10"
"ELP","ATL","699","2052","86","12"
"ELP","AUS","1352","8127","223","16"
"ELP","DAL","2014","13244","334","16"
"ELP","DEN","1090","6764","180","16"
"ELP","DFW","2880","24280","483","16"
"ELP","HOU","1061","4648","158","14"
"ELP","IAH","1515","6902","207","13"
"ELP","LAS","984","3798","171","17"
"ELP","LAX","1052","1690","147","13"
"ELP","LBB","358","5425","113","31"
"ELP","MAF","307","4344","96","31"
"ELP","MFE","1","316","1","100"
"ELP","ONT","337","-2769","21","6"
"ELP","ORD","728","13052","218","29"
"ELP","PHX","4192","25428","693","16"
"ELP","SAN","365","782","51","13"
"ELP","SAT","1350","12209","257","19"
"ELP","SLC","409","-1477","36","8"
"ELP","TUS","114","47","12","10"
"ERI","ATL","466","4367","117","25"
"ERI","DTW","887","3157","140","15"
"EUG","DEN","736","6693","153","20"
"EUG","LAS","241","3348","52","21"
"EUG","LAX","184","2922","58","31"
"EUG","PDX","1652","845","102","6"
"EUG","PHX","371","-28","33","8"
"EUG","SFO","2358","26541","573","24"
"EUG","SLC","825","2791","90","10"
"EVV","ATL","1419","12763","309","21"
"EVV","DFW","365","5282","95","26"
"EVV","DTW","1338","4570","181","13"
"EVV","MEM","692","1201","98","14"
"EVV","ORD","2018","30998","521","25"
"EWN","ATL","601","12763","185","30"
"EWR","ABQ","352","14836","198","56"
"EWR","ACK","167","2756","48","28"
"EWR","ALB","1357","34996","516","38"
"EWR","ATL","7912","97712","2134","26"
"EWR","AUS","944","21926","360","38"
"EWR","AVL","580","613","102","17"
"EWR","BDL","1410","18625","408","28"
"EWR","BGR","431","1900","72","16"
"EWR","BHM","628","11947","235","37"
"EWR","BNA","1707","32476","600","35"
"EWR","BOS","4163","68822","1228","29"
"EWR","BQN","365","16500","211","57"
"EWR","BTV","1435","28885","496","34"
"EWR","BUF","1818","36283","599","32"
"EWR","BWI","1447","26861","473","32"
"EWR","CAE","720","8396","207","28"
"EWR","CHS","1179","25595","453","38"
"EWR","CLE","2095","36998","630","30"
"EWR","CLT","5211","94133","1791","34"
"EWR","CMH","2003","30765","594","29"
"EWR","CVG","3118","45913","906","29"
"EWR","DAB","488","-1357","75","15"
"EWR","DAY","945","18410","336","35"
"EWR","DCA","2672","25750","684","25"
"EWR","DEN","2328","32417","708","30"
"EWR","DFW","4064","54211","1195","29"
"EWR","DTW","4453","74813","1377","30"
"EWR","EGE","227","4877","73","32"
"EWR","FLL","4718","56491","1299","27"
"EWR","GRR","571","5021","140","24"
"EWR","GSO","1621","30966","542","33"
"EWR","GSP","971","15440","300","30"
"EWR","HDN","16","158","8","50"
"EWR","HNL","365","5819","125","34"
"EWR","IAD","2612","42785","776","29"
"EWR","IAH","4057","47992","1184","29"
"EWR","IND","1697","30349","534","31"
"EWR","JAN","115","3418","61","53"
"EWR","JAX","1647","20853","478","29"
"EWR","JFK","1","82","1","100"
"EWR","LAS","2596","34656","777","29"
"EWR","LAX","3422","49474","1085","31"
"EWR","LEX","320","11476","146","45"
"EWR","LIT","332","15433","191","57"
"EWR","MCI","1505","26194","510","33"
"EWR","MCO","5309","64216","1424","26"
"EWR","MDW","726","11082","195","26"
"EWR","MEM","1572","18180","402","25"
"EWR","MHT","1400","17218","417","29"
"EWR","MIA","2902","44528","873","30"
"EWR","MKE","1783","45126","662","37"
"EWR","MSN","314","4202","89","28"
"EWR","MSP","3685","44747","989","26"
"EWR","MSY","1123","12986","295","26"
"EWR","MTJ","22","852","15","68"
"EWR","MYR","348","1375","69","19"
"EWR","OKC","347","5707","129","37"
"EWR","OMA","941","19735","348","36"
"EWR","ORD","7838","189650","2864","36"
"EWR","ORF","1892","34198","602","31"
"EWR","PBI","2828","29375","749","26"
"EWR","PDX","700","12905","258","36"
"EWR","PHX","2651","17618","688","25"
"EWR","PIT","2349","46078","790","33"
"EWR","PSE","365","377","65","17"
"EWR","PVD","1708","28841","538","31"
"EWR","PWM","1426","22355","445","31"
"EWR","RDU","4026","66831","1263","31"
"EWR","RIC","1681","52698","737","43"
"EWR","ROC","1684","40337","595","35"
"EWR","RSW","2023","7695","415","20"
"EWR","SAN","1188","10593","301","25"
"EWR","SAT","926","13977","281","30"
"EWR","SAV","1034","15535","340","32"
"EWR","SDF","1001","20342","356","35"
"EWR","SEA","2048","20972","615","30"
"EWR","SFO","2780","37944","897","32"
"EWR","SJC","303","5193","95","31"
"EWR","SJU","1884","18068","518","27"
"EWR","SLC","1014","13755","308","30"
"EWR","SNA","864","7499","234","27"
"EWR","SRQ","619","1349","109","17"
"EWR","STL","1615","34494","551","34"
"EWR","STT","232","-212","49","21"
"EWR","SYR","1363","34442","513","37"
"EWR","TPA","3022","28250","771","25"
"EWR","TUL","339","17107","197","58"
"EWR","TUS","346","7272","133","38"
"EWR","TYS","582","12229","220","37"
"EWR","XNA","523","7138","161","30"
"EYW","ATL","1052","17823","332","31"
"FAI","ANC","3242","12257","583","17"
"FAI","BRW","363","3734","79","21"
"FAI","MSP","202","2330","32","15"
"FAI","SCC","210","-198","33","15"
"FAI","SEA","884","8154","215","24"
"FAI","SLC","67","635","24","35"
"FAR","DEN","1334","10064","294","22"
"FAR","MSP","2164","23889","433","20"
"FAR","ORD","1380","22508","323","23"
"FAR","SLC","417","3673","87","20"
"FAT","BOI","1","148","1","100"
"FAT","DEN","1344","13385","242","18"
"FAT","DFW","729","4656","139","19"
"FAT","LAS","2210","13464","390","17"
"FAT","LAX","4783","8690","585","12"
"FAT","LGB","98","-87","6","6"
"FAT","ONT","441","-3963","19","4"
"FAT","PHX","1726","2812","199","11"
"FAT","SAN","464","1723","55","11"
"FAT","SFO","2761","29465","622","22"
"FAT","SLC","1147","12652","256","22"
"FAY","ATL","2185","34245","639","29"
"FCA","ATL","21","36","4","19"
"FCA","DEN","431","1907","58","13"
"FCA","GTF","266","524","26","9"
"FCA","MSP","405","7518","134","33"
"FCA","ORD","26","567","10","38"
"FCA","SLC","2153","5360","269","12"
"FLG","PHX","1911","10605","264","13"
"FLL","ATL","7534","47862","1372","18"
"FLL","BDL","663","9922","177","26"
"FLL","BNA","728","-579","81","11"
"FLL","BOS","2557","29489","633","24"
"FLL","BUF","70","612","16","22"
"FLL","BWI","2875","9584","474","16"
"FLL","CAK","102","1937","36","35"
"FLL","CLE","664","-2152","57","8"
"FLL","CLT","2771","25444","646","23"
"FLL","CMH","11","352","3","27"
"FLL","CVG","788","4698","141","17"
"FLL","DCA","1469","11197","303","20"
"FLL","DEN","1121","9651","259","23"
"FLL","DFW","2646","22035","565","21"
"FLL","DTW","1481","18113","346","23"
"FLL","EWR","4722","105322","1737","36"
"FLL","GPT","365","2459","79","21"
"FLL","HOU","698","-4444","72","10"
"FLL","HPN","967","10959","250","25"
"FLL","IAD","1310","8344","255","19"
"FLL","IAH","1971","5202","258","13"
"FLL","IND","623","6169","123","19"
"FLL","ISP","1091","-3862","111","10"
"FLL","JAX","2032","10639","335","16"
"FLL","JFK","5005","100314","1758","35"
"FLL","LAS","810","5364","211","26"
"FLL","LAX","1075","1882","175","16"
"FLL","LGA","3539","68616","1223","34"
"FLL","LGB","365","-2687","41","11"
"FLL","MCO","2202","7112","319","14"
"FLL","MDW","1797","5404","298","16"
"FLL","MEM","538","3994","100","18"
"FLL","MSP","467","7635","161","34"
"FLL","MSY","365","-4442","9","2"
"FLL","OAK","351","-3745","38","10"
"FLL","ORD","1820","25265","522","28"
"FLL","PHF","364","491","47","12"
"FLL","PHL","3704","44705","1077","29"
"FLL","PHX","651","11198","270","41"
"FLL","PIT","751","6854","194","25"
"FLL","PSE","57","300","7","12"
"FLL","PVD","219","352","41","18"
"FLL","RIC","61","1193","19","31"
"FLL","ROC","42","1180","17","40"
"FLL","SJU","1095","7139","192","17"
"FLL","SLC","340","-1365","37","10"
"FLL","STL","582","1333","87","14"
"FLL","SWF","845","10021","204","24"
"FLL","SYR","61","610","9","14"
"FLL","TPA","3047","7137","399","13"
"FLO","ATL","655","9481","156","23"
"FNT","ATL","3178","36450","788","24"
"FNT","DFW","117","342","24","20"
"FNT","DTW","1726","4214","228","13"
"FNT","LAS","82","67","13","15"
"FNT","LGA","95","1370","25","26"
"FNT","MCO","475","-1280","45","9"
"FNT","MSP","295","2614","52","17"
"FNT","ORD","1333","20168","371","27"
"FNT","RSW","217","3002","76","35"
"FNT","TPA","257","2784","75","29"
"FSD","ATL","349","1163","74","21"
"FSD","CVG","617","-2522","56","9"
"FSD","DEN","1736","20013","409","23"
"FSD","MSP","1979","12804","331","16"
"FSD","ORD","1760","39283","534","30"
"FSD","SLC","333","1202","58","17"
"FSM","ATL","389","7762","116","29"
"FSM","DFW","2044","17056","390","19"
"FSM","MEM","302","1519","66","21"
"FWA","ATL","969","12003","225","23"
"FWA","CVG","1","18","1","100"
"FWA","DFW","856","2975","152","17"
"FWA","DTW","1396","25064","294","21"
"FWA","ORD","3371","37906","797","23"
"GEG","BOI","1017","1082","105","10"
"GEG","DEN","1348","6988","236","17"
"GEG","LAS","730","-2795","64","8"
"GEG","LAX","365","2829","76","20"
"GEG","MSP","812","5950","162","19"
"GEG","OAK","657","-2071","50","7"
"GEG","ONT","526","-1564","49","9"
"GEG","ORD","365","228","56","15"
"GEG","PDX","1370","5709","190","13"
"GEG","PHX","727","668","99","13"
"GEG","RNO","51","-453","4","7"
"GEG","SAN","422","2958","73","17"
"GEG","SEA","4657","37594","900","19"
"GEG","SLC","2290","13644","351","15"
"GEG","SMF","743","-2896","57","7"
"GEG","TUS","51","-393","5","9"
"GFK","MSP","1220","7278","184","15"
"GGG","DFW","1093","9452","181","16"
"GJT","DEN","2571","22601","510","19"
"GJT","PHX","1039","6017","171","16"
"GJT","SLC","1247","2875","163","13"
"GNV","ATL","1927","37041","572","29"
"GPT","ATL","2508","29280","613","24"
"GPT","DFW","994","15642","278","27"
"GPT","FLL","365","2043","63","17"
"GPT","IAH","1999","17687","416","20"
"GPT","MEM","1079","7993","156","14"
"GPT","MSY","1","47","1","100"
"GPT","ORD","19","921","11","57"
"GPT","TPA","365","2093","55","15"
"GRB","ATL","326","945","56","17"
"GRB","CVG","693","3905","120","17"
"GRB","DTW","1555","6009","257","16"
"GRB","MQT","365","7412","123","33"
"GRB","MSP","1647","11850","274","16"
"GRB","ORD","3848","58578","1021","26"
"GRK","ATL","790","10621","176","22"
"GRK","DFW","3551","24105","611","17"
"GRK","IAH","808","5285","135","16"
"GRR","ATL","1464","16490","380","25"
"GRR","CLE","1222","4171","184","15"
"GRR","CVG","1547","-6616","135","8"
"GRR","DCA","304","2866","61","20"
"GRR","DEN","473","-1250","51","10"
"GRR","DFW","931","5142","192","20"
"GRR","DTW","2675","27034","541","20"
"GRR","EWR","569","16352","233","40"
"GRR","IAH","756","7240","205","27"
"GRR","LGA","609","10583","172","28"
"GRR","MCO","137","1881","41","29"
"GRR","MEM","363","5093","84","23"
"GRR","MKE","1","65","1","100"
"GRR","MSP","1739","17036","369","21"
"GRR","ORD","3620","51538","956","26"
"GRR","TPA","2","33","1","50"
"GSO","ATL","2694","33540","688","25"
"GSO","BNA","1","28","1","100"
"GSO","BOS","475","4952","120","25"
"GSO","BTR","1","119","1","100"
"GSO","CLT","927","4297","167","18"
"GSO","CMH","1","113","1","100"
"GSO","CVG","1276","10320","237","18"
"GSO","DCA","1","115","1","100"
"GSO","DFW","1123","10250","248","22"
"GSO","DTW","1140","7194","247","21"
"GSO","EWR","1621","38283","551","33"
"GSO","IAD","248","6275","90","36"
"GSO","IAH","984","4758","174","17"
"GSO","JAX","1","17","1","100"
"GSO","LGA","766","10422","246","32"
"GSO","MCO","517","276","80","15"
"GSO","MEM","1032","9547","209","20"
"GSO","MIA","365","-830","25","6"
"GSO","MSP","361","3909","93","25"
"GSO","MSY","2","168","2","100"
"GSO","ORD","1429","24512","405","28"
"GSO","RDU","8","361","6","75"
"GSP","ATL","2188","13180","394","18"
"GSP","CLE","537","1655","86","16"
"GSP","CVG","613","2120","98","15"
"GSP","DFW","1458","13429","327","22"
"GSP","DTW","1286","5314","205","15"
"GSP","EWR","971","5508","185","19"
"GSP","IAD","1403","14173","296","21"
"GSP","IAH","963","1123","147","15"
"GSP","LGA","614","7519","181","29"
"GSP","MCO","212","15","42","19"
"GSP","MEM","1080","6601","197","18"
"GSP","ORD","2180","26386","521","23"
"GSP","RSW","1","175","1","100"
"GST","JNU","90","1420","32","35"
"GTF","DEN","741","4848","140","18"
"GTF","FCA","268","-201","48","17"
"GTF","MSP","684","2857","125","18"
"GTF","SLC","1223","1626","141","11"
"GTR","ATL","1006","17398","273","27"
"GUC","DEN","1145","6509","211","18"
"GUC","DFW","128","1552","32","25"
"HDN","ATL","108","2706","43","39"
"HDN","DEN","1542","2830","239","15"
"HDN","DFW","135","2840","48","35"
"HDN","EWR","16","334","7","43"
"HDN","IAH","117","1745","37","31"
"HDN","LGA","8","256","6","75"
"HDN","MSP","111","1133","29","26"
"HDN","ORD","135","6624","75","55"
"HDN","SLC","510","6045","141","27"
"HHH","ATL","997","19492","306","30"
"HLN","MSP","364","3552","92","25"
"HLN","SLC","1436","6069","207","14"
"HNL","ANC","107","-923","17","15"
"HNL","ATL","610","-1631","61","10"
"HNL","CVG","100","-495","7","7"
"HNL","DEN","365","2631","54","14"
"HNL","DFW","728","4711","118","16"
"HNL","EWR","365","1846","77","21"
"HNL","IAH","730","1531","114","15"
"HNL","ITO","9205","-7290","460","4"
"HNL","KOA","11422","-10602","606","5"
"HNL","LAS","716","7222","167","23"
"HNL","LAX","5007","50209","1060","21"
