"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"CVG","DFW","2113","13403","419","19"
"CVG","DTW","2709","22649","520","19"
"CVG","EWR","1640","20719","408","24"
"CVG","FLL","713","6569","132","18"
"CVG","FWA","343","5033","117","34"
"CVG","GSO","27","485","13","48"
"CVG","HOU","616","8685","213","34"
"CVG","IAH","438","3306","97","22"
"CVG","IND","1517","8850","188","12"
"CVG","JAN","695","5454","118","16"
"CVG","JAX","147","1219","31","21"
"CVG","JFK","678","11401","271","39"
"CVG","LAX","1068","5523","246","23"
"CVG","LEX","2073","11004","209","10"
"CVG","LGA","1770","28118","540","30"
"CVG","LIT","677","7323","175","25"
"CVG","MCI","1207","10441","240","19"
"CVG","MCO","1073","12042","260","24"
"CVG","MEM","681","6374","176","25"
"CVG","MIA","708","8116","171","24"
"CVG","MKE","297","473","24","8"
"CVG","MSP","1724","13867","381","22"
"CVG","MSY","1072","8132","225","20"
"CVG","ORD","5013","60216","1481","29"
"CVG","ORF","715","6957","179","25"
"CVG","PBI","706","5829","162","22"
"CVG","PDX","360","3694","128","35"
"CVG","PHL","2438","20247","524","21"
"CVG","PHX","708","8927","242","34"
"CVG","PIT","2501","21013","491","19"
"CVG","RDU","703","5142","157","22"
"CVG","RIC","1016","9178","239","23"
"CVG","RSW","365","820","27","7"
"CVG","SAN","355","4366","124","34"
"CVG","SDF","1697","10678","208","12"
"CVG","SEA","354","587","60","16"
"CVG","SFO","718","11487","283","39"
"CVG","SLC","1066","17884","444","41"
"CVG","SRQ","17","196","2","11"
"CVG","STL","2245","16996","448","19"
"CVG","TPA","1062","11637","246","23"
"CVG","TYS","351","3394","62","17"
"DAB","ATL","2366","9080","250","10"
"DAB","CLT","1060","12246","262","24"
"DAB","EWR","617","4038","111","17"
"DAB","JAX","153","1076","10","6"
"DAB","MLB","709","-3092","54","7"
"DAB","RDU","1069","-140","81","7"
"DAL","ABQ","999","9019","203","20"
"DAL","AMA","2094","13254","262","12"
"DAL","AUS","3511","13328","378","10"
"DAL","ELP","1163","6801","145","12"
"DAL","HOU","9362","51573","1385","14"
"DAL","IAH","1764","7235","197","11"
"DAL","LBB","2685","18250","362","13"
"DAL","LIT","1926","15046","313","16"
"DAL","MAF","2147","12095","330","15"
"DAL","MSY","772","-323","50","6"
"DAL","OKC","2328","12341","264","11"
"DAL","SAT","3840","9749","330","8"
"DAL","TUL","2372","16537","349","14"
"DAY","ATL","1787","7521","198","11"
"DAY","AZO","1339","18815","417","31"
"DAY","BOS","986","9676","258","26"
"DAY","BWI","659","8816","192","29"
"DAY","CAK","1036","15972","332","32"
"DAY","CLT","1401","21217","525","37"
"DAY","CMH","2","60","1","50"
"DAY","CMI","1050","16837","390","37"
"DAY","CVG","363","1427","18","4"
"DAY","DCA","1374","15849","381","27"
"DAY","DEN","342","6036","143","41"
"DAY","DFW","1025","15117","403","39"
"DAY","EVV","995","17502","377","37"
"DAY","EWR","1302","17597","391","30"
"DAY","FLL","366","3654","91","24"
"DAY","FNT","1047","16331","406","38"
"DAY","FWA","1035","12371","295","28"
"DAY","GRR","1328","20206","473","35"
"DAY","JFK","348","7344","153","43"
"DAY","LAN","988","14839","328","33"
"DAY","LAX","902","15345","415","46"
"DAY","LEX","164","2156","40","24"
"DAY","LGA","1351","21476","447","33"
"DAY","MCO","1050","15657","374","35"
"DAY","MIA","492","7569","172","34"
"DAY","MSP","697","1379","76","10"
"DAY","MYR","26","139","4","15"
"DAY","ORD","3400","28092","814","23"
"DAY","PHL","1001","15503","364","36"
"DAY","PHX","60","1145","36","60"
"DAY","PIT","1408","9951","264","18"
"DAY","SBN","1363","17642","399","29"
"DAY","SDF","1059","18106","376","35"
"DAY","SFO","552","13499","322","58"
"DAY","STL","1650","7935","263","15"
"DAY","TOL","682","7564","177","25"
"DAY","TPA","946","13489","307","32"
"DCA","ALB","671","8583","173","25"
"DCA","ATL","4989","35995","1058","21"
"DCA","BDL","1844","21983","444","24"
"DCA","BNA","1059","5005","182","17"
"DCA","BOS","7000","38045","1350","19"
"DCA","BUF","998","9359","224","22"
"DCA","BWI","301","2482","69","22"
"DCA","CHS","591","10689","214","36"
"DCA","CLE","2737","33873","788","28"
"DCA","CLT","2426","42672","958","39"
"DCA","CMH","1310","26448","509","38"
"DCA","CRW","641","6036","137","21"
"DCA","CVG","1760","11078","290","16"
"DCA","DAY","1361","19837","416","30"
"DCA","DFW","3733","29257","907","24"
"DCA","DTW","2699","12821","470","17"
"DCA","EWR","3910","31035","708","18"
"DCA","FLL","272","3307","77","28"
"DCA","GSO","1168","13960","275","23"
"DCA","IAH","1916","12886","481","25"
"DCA","ICT","173","-499","12","6"
"DCA","IND","1364","25083","538","39"
"DCA","ISP","601","5417","138","22"
"DCA","JFK","2513","29463","650","25"
"DCA","LEX","181","1785","42","23"
"DCA","LGA","7536","36516","1012","13"
"DCA","MCI","113","2004","48","42"
"DCA","MCO","1523","8845","275","18"
"DCA","MEM","1377","8586","284","20"
"DCA","MIA","2568","26899","679","26"
"DCA","MKE","652","1690","86","13"
"DCA","MSP","2055","10990","352","17"
"DCA","MSY","625","3516","142","22"
"DCA","OMA","263","388","43","16"
"DCA","ORD","6268","67943","1726","27"
"DCA","PBI","450","7783","175","38"
"DCA","PHL","3","226","2","66"
"DCA","PIT","2125","28594","613","28"
"DCA","PVD","1504","12508","264","17"
"DCA","RDU","2007","13365","366","18"
"DCA","ROC","1007","9921","214","21"
"DCA","RSW","25","236","7","28"
"DCA","SDF","620","8752","178","28"
"DCA","SRQ","24","314","8","33"
"DCA","STL","3057","20958","651","21"
"DCA","SYR","1814","19199","406","22"
"DCA","TPA","984","11717","304","30"
"DEN","ABQ","3530","9927","513","14"
"DEN","ANC","19","227","4","21"
"DEN","ATL","2775","9716","442","15"
"DEN","AUS","681","2939","108","15"
"DEN","BIL","1363","3076","224","16"
"DEN","BIS","685","936","84","12"
"DEN","BOI","1048","10968","267","25"
"DEN","BOS","1713","10276","400","23"
"DEN","BUR","1163","2474","190","16"
"DEN","BWI","708","7194","197","27"
"DEN","BZN","609","-879","71","11"
"DEN","CID","686","5050","140","20"
"DEN","CLE","2029","7592","409","20"
"DEN","CLT","932","4856","186","19"
"DEN","COS","3066","3188","438","14"
"DEN","CVG","32","490","10","31"
"DEN","DAY","346","3931","85","24"
"DEN","DFW","7441","53089","1377","18"
"DEN","DSM","1051","5502","166","15"
"DEN","DTW","2417","13113","516","21"
"DEN","ELP","861","1111","132","15"
"DEN","EUG","689","7399","183","26"
"DEN","EWR","3061","23672","772","25"
"DEN","FAR","685","3253","124","18"
"DEN","FAT","732","9843","197","26"
"DEN","FSD","680","4319","121","17"
"DEN","GEG","1354","7137","247","18"
"DEN","GJT","692","-3282","58","8"
"DEN","HNL","434","5751","167","38"
"DEN","HOU","1673","11327","298","17"
"DEN","IAD","2464","11008","454","18"
"DEN","IAH","4000","25883","766","19"
"DEN","ICT","1968","-5619","187","9"
"DEN","IND","1290","649","198","15"
"DEN","JAC","78","-121","7","8"
"DEN","JFK","693","6241","224","32"
"DEN","LAS","3471","18818","622","17"
"DEN","LAX","4788","59238","1377","28"
"DEN","LGA","2444","22553","636","26"
"DEN","LGB","834","4020","162","19"
"DEN","LNK","694","6077","152","21"
"DEN","MCI","2952","16169","430","14"
"DEN","MCO","1042","3915","205","19"
"DEN","MDW","418","2773","86","20"
"DEN","MEM","894","5532","150","16"
"DEN","MIA","619","1130","120","19"
"DEN","MKE","694","536","107","15"
"DEN","MLI","343","1636","51","14"
"DEN","MSO","83","299","14","16"
"DEN","MSP","4478","6933","617","13"
"DEN","MSY","1526","10020","286","18"
"DEN","OAK","2009","14138","414","20"
"DEN","OKC","2082","6874","315","15"
"DEN","OMA","2603","6147","365","14"
"DEN","ONT","2472","18641","542","21"
"DEN","ORD","7136","74812","1814","25"
"DEN","PDX","2370","16220","561","23"
"DEN","PHL","1377","3707","242","17"
"DEN","PHX","5006","34070","1077","21"
"DEN","PIA","355","449","46","12"
"DEN","PIT","1043","14133","370","35"
"DEN","PSP","457","3577","97","21"
"DEN","RNO","1569","9607","305","19"
"DEN","SAN","2940","28848","734","24"
"DEN","SAT","919","2520","154","16"
"DEN","SBA","709","5753","163","22"
"DEN","SEA","3214","37805","977","30"
"DEN","SFO","4158","67563","1515","36"
"DEN","SGF","664","850","90","13"
"DEN","SJC","2700","16909","580","21"
"DEN","SLC","5431","36389","1116","20"
"DEN","SMF","1903","15628","453","23"
"DEN","SNA","1334","-1989","169","12"
"DEN","STL","2721","14071","532","19"
"DEN","TPA","474","938","100","21"
"DEN","TUL","2037","2880","261","12"
"DEN","TUS","1796","12462","376","20"
"DET","BNA","550","8051","165","30"
"DET","IND","1420","9019","113","7"
"DET","MDW","2862","38185","836","29"
"DET","STL","880","14032","294","33"
"DFW","ABQ","3843","30087","679","17"
"DFW","AMA","2767","16929","418","15"
"DFW","ATL","5797","60767","1397","24"
"DFW","AUS","6163","49468","1075","17"
"DFW","BDL","909","-102","130","14"
"DFW","BFL","578","2638","109","18"
"DFW","BHM","1376","10899","233","16"
"DFW","BNA","3773","29106","629","16"
"DFW","BOS","2387","17958","587","24"
"DFW","BTR","2705","23336","532","19"
"DFW","BUR","920","5135","168","18"
"DFW","BWI","2048","13496","366","17"
"DFW","CLE","921","6555","165","17"
"DFW","CLT","2409","24829","575","23"
"DFW","CMH","680","4092","122","17"
"DFW","COS","1678","11696","261","15"
"DFW","CRP","1708","8078","243","14"
"DFW","CVG","2436","20449","478","19"
"DFW","DAY","1039","10697","250","24"
"DFW","DCA","3112","26053","703","22"
"DFW","DEN","7555","69561","1590","21"
"DFW","DSM","645","6428","122","18"
"DFW","DTW","3172","19160","576","18"
"DFW","ELP","3804","30905","640","16"
"DFW","EWR","2902","22070","663","22"
"DFW","FLL","1859","18342","448","24"
"DFW","GSO","678","4124","107","15"
"DFW","GUC","135","1367","30","22"
"DFW","HDN","218","2068","56","25"
"DFW","HNL","1020","168","158","15"
"DFW","HOU","5608","41869","880","15"
"DFW","HRL","1356","10110","240","17"
"DFW","HSV","845","5978","156","18"
"DFW","IAD","2701","8824","435","16"
"DFW","IAH","9303","55899","1337","14"
"DFW","ICT","2494","14878","290","11"
"DFW","IND","1701","10688","258","15"
"DFW","JAN","2099","17903","334","15"
"DFW","JAX","1010","7962","180","17"
"DFW","JFK","1407","11766","385","27"
"DFW","LAS","3402","36221","798","23"
"DFW","LAX","5152","41275","1073","20"
"DFW","LBB","2775","20350","429","15"
"DFW","LGA","4319","43006","1058","24"
"DFW","LGB","1903","9462","341","17"
"DFW","LIT","3516","29738","670","19"
"DFW","MAF","1342","10893","219","16"
"DFW","MCI","3807","23194","467","12"
"DFW","MCO","2785","25786","591","21"
"DFW","MEM","4106","16035","523","12"
"DFW","MIA","3303","23752","648","19"
"DFW","MLU","350","1874","48","13"
"DFW","MOB","337","2030","64","18"
"DFW","MSP","2749","12688","447","16"
"DFW","MSY","4157","29365","664","15"
"DFW","OAK","1027","13457","324","31"
"DFW","OKC","6582","44403","872","13"
"DFW","OMA","1328","9806","225","16"
"DFW","ONT","2831","25568","660","23"
"DFW","ORD","6923","75524","1755","25"
"DFW","ORF","349","3960","103","29"
"DFW","PBI","1292","10218","252","19"
"DFW","PDX","1969","23569","579","29"
"DFW","PHL","2383","14961","446","18"
"DFW","PHX","3748","37917","851","22"
"DFW","PIT","2077","14663","452","21"
"DFW","PSP","449","3891","105","23"
"DFW","RDU","2057","16658","416","20"
"DFW","RIC","346","3360","91","26"
"DFW","RNO","1517","16003","385","25"
"DFW","RSW","737","4283","116","15"
"DFW","SAN","3280","31223","757","23"
"DFW","SAT","6949","49195","1189","17"
"DFW","SAV","496","4467","100","20"
"DFW","SBA","417","3150","98","23"
"DFW","SDF","2076","18106","360","17"
"DFW","SEA","2732","29653","809","29"
"DFW","SFO","4350","60510","1439","33"
"DFW","SHV","3817","29368","601","15"
"DFW","SJC","2149","18034","488","22"
"DFW","SJU","510","3638","115","22"
"DFW","SLC","3085","36239","854","27"
"DFW","SMF","1980","18197","461","23"
"DFW","SNA","2409","19143","477","19"
"DFW","SRQ","283","2509","64","22"
"DFW","STL","4580","19579","697","15"
"DFW","TPA","2764","33500","698","25"
"DFW","TUL","5559","40478","796","14"
"DFW","TUS","2843","20471","511","17"
"DFW","TYS","702","7245","149","21"
"DLH","MSP","1518","6877","190","12"
"DRO","GJT","404","3689","83","20"
"DRO","PHX","347","2506","49","14"
"DSM","BNA","345","2049","52","15"
"DSM","CID","946","3797","79","8"
"DSM","DEN","1409","8881","216","15"
"DSM","DFW","1065","6191","166","15"
"DSM","MCI","321","3368","70","21"
"DSM","MSP","1484","4576","135","9"
"DSM","OMA","952","2780","62","6"
"DSM","ORD","3068","44198","1019","33"
"DSM","PHX","1013","3862","116","11"
"DSM","RST","1","88","1","100"
"DSM","STL","1692","5554","182","10"
"DTW","ABE","967","6269","191","19"
"DTW","ALB","1199","7770","222","18"
"DTW","ATL","4312","30971","916","21"
"DTW","AZO","1245","6231","194","15"
"DTW","BDL","1645","8315","284","17"
"DTW","BNA","2377","14385","412","17"
"DTW","BOS","2617","20700","605","23"
"DTW","BUF","1280","17623","363","28"
"DTW","BWI","2618","27961","672","25"
"DTW","CLE","1844","12560","318","17"
"DTW","CLT","1323","18894","415","31"
"DTW","CMH","1294","8484","234","18"
"DTW","CVG","2827","17166","397","14"
"DTW","DCA","2797","23485","664","23"
"DTW","DEN","2417","24404","704","29"
"DTW","DFW","3450","33362","956","27"
"DTW","EWR","4704","44546","1122","23"
"DTW","FLL","1015","7319","221","21"
"DTW","FWA","1241","5855","188","15"
"DTW","GRB","1228","10269","245","19"
"DTW","GRR","1921","13538","349","18"
"DTW","HOU","949","9876","298","31"
"DTW","HPN","1239","5351","204","16"
"DTW","IAD","2093","9353","294","14"
"DTW","IAH","1000","8480","272","27"
"DTW","IND","2470","21881","494","20"
"DTW","JFK","1481","10818","385","25"
"DTW","LAN","1261","12508","235","18"
"DTW","LAS","970","16227","387","39"
"DTW","LAX","1603","14819","475","29"
"DTW","LGA","3447","43032","939","27"
"DTW","MBS","1920","16261","392","20"
"DTW","MCI","1000","9331","252","25"
"DTW","MCO","1896","18989","503","26"
"DTW","MDT","952","6167","167","17"
"DTW","MDW","4139","34926","907","21"
"DTW","MEM","1978","22125","616","31"
"DTW","MIA","1373","10384","319","23"
"DTW","MKE","2792","37606","731","26"
"DTW","MSN","1233","9715","231","18"
"DTW","MSP","2806","32796","824","29"
"DTW","MSY","428","3151","95","22"
"DTW","ORD","7109","107094","2349","33"
"DTW","ORF","1157","7021","246","21"
"DTW","ORH","929","4075","143","15"
"DTW","PBI","743","9790","286","38"
"DTW","PDX","140","3249","81","57"
"DTW","PHL","3163","28722","720","22"
"DTW","PHX","1575","17567","525","33"
"DTW","PIT","3631","19867","538","14"
"DTW","PVD","1048","4138","181","17"
"DTW","RDU","1081","556","109","10"
"DTW","ROC","1240","6422","189","15"
"DTW","RSW","581","3491","125","21"
"DTW","SAN","734","9476","264","35"
"DTW","SBN","1252","6805","203","16"
"DTW","SDF","916","8359","195","21"
"DTW","SEA","930","11025","280","30"
"DTW","SFO","1747","23874","658","37"
"DTW","SRQ","656","3725","124","18"
"DTW","STL","3044","24911","618","20"
"DTW","SYR","1241","7223","213","17"
"DTW","TPA","1416","9532","299","21"
"DTW","TVC","189","3356","43","22"
"EAU","LSE","199","-319","16","8"
"EAU","MSP","227","1174","19","8"
"EGE","LAX","2","86","2","100"
"EGE","PHX","9","357","6","66"
"ELM","AVP","30","136","7","23"
"ELM","BGM","329","-601","15","4"
"ELM","ITH","356","2614","41","11"
"ELM","PIT","1033","11006","210","20"
"ELM","SYR","164","653","8","4"
"ELP","ABQ","1980","9018","202","10"
"ELP","AUS","1349","10304","258","19"
"ELP","DAL","1196","1772","104","8"
"ELP","DEN","902","1435","101","11"
"ELP","DFW","3923","20046","409","10"
"ELP","HOU","1491","11588","278","18"
"ELP","IAH","709","-685","27","3"
"ELP","LAS","353","1354","39","11"
"ELP","LAX","1666","24315","519","31"
"ELP","LBB","862","1374","64","7"
"ELP","MAF","1215","3735","103","8"
"ELP","ORD","841","10718","223","26"
"ELP","PHX","5327","36572","721","13"
"ELP","SAN","629","5543","137","21"
"ELP","SAT","1607","11186","292","18"
"ELP","SFO","464","10834","200","43"
"ELP","TUS","351","-2220","15","4"
"ERI","ITH","354","1317","44","12"
"ERI","PIT","1767","17233","341","19"
"EUG","DEN","684","5641","141","20"
"EUG","LAX","266","2967","78","29"
"EUG","MFR","238","-665","12","5"
"EUG","PDX","829","2247","66","7"
"EUG","SFO","1542","14886","380","24"
"EUG","SJC","748","-851","25","3"
"EVV","DAY","1018","9441","184","18"
"EVV","IND","1071","4265","85","7"
"EVV","MDW","354","2021","25","7"
"EWR","ATL","4577","48460","1317","28"
"EWR","BDL","1416","10058","279","19"
"EWR","BNA","1064","3312","164","15"
"EWR","BOS","6964","13728","1136","16"
"EWR","BTV","1458","4570","234","16"
"EWR","BUF","4492","55653","1110","24"
"EWR","BWI","1951","33086","669","34"
"EWR","CAE","928","19525","383","41"
"EWR","CHS","345","4768","95","27"
"EWR","CLE","3428","40894","897","26"
"EWR","CLT","2754","53506","1093","39"
"EWR","CMH","2210","19253","512","23"
"EWR","CVG","1639","23491","518","31"
"EWR","DAB","627","-1815","84","13"
"EWR","DAY","1300","22897","466","35"
"EWR","DCA","3868","48965","996","25"
"EWR","DEN","3205","53170","1295","40"
"EWR","DFW","2886","30068","856","29"
"EWR","DTW","4760","52385","1279","26"
"EWR","FLL","2970","21829","750","25"
"EWR","GSO","1627","23890","445","27"
"EWR","HDN","14","254","6","42"
"EWR","HOU","679","5635","190","27"
"EWR","IAD","1534","8729","235","15"
"EWR","IAH","2146","19385","649","30"
"EWR","IND","1015","9891","252","24"
"EWR","JAX","1781","26948","635","35"
"EWR","JFK","3","118","1","33"
"EWR","LAS","395","6174","142","35"
"EWR","LAX","2032","31151","745","36"
"EWR","MCI","806","8906","213","26"
"EWR","MCO","3778","63934","1392","36"
"EWR","MEM","784","4083","187","23"
"EWR","MIA","2937","37851","930","31"
"EWR","MKE","152","402","26","17"
"EWR","MLB","449","3172","101","22"
"EWR","MSP","1682","12881","405","24"
"EWR","MSY","998","15161","383","38"
"EWR","ORD","8549","116309","2632","30"
"EWR","ORF","1725","29275","531","30"
"EWR","PBI","2513","14447","585","23"
"EWR","PHL","55","905","12","21"
"EWR","PHX","188","1584","58","30"
"EWR","PIT","4092","48770","1079","26"
"EWR","PVD","1684","7086","291","17"
"EWR","PWM","1869","11349","393","21"
"EWR","RDU","2401","27030","583","24"
"EWR","RIC","1310","23258","490","37"
"EWR","ROC","2173","25858","539","24"
"EWR","RSW","1238","11783","324","26"
"EWR","SEA","196","3609","81","41"
"EWR","SFO","1281","17658","452","35"
"EWR","SJU","1324","1451","166","12"
"EWR","SRQ","922","4073","204","22"
"EWR","STL","1682","5677","316","18"
"EWR","STT","77","582","23","29"
"EWR","SYR","2719","24430","594","21"
"EWR","TPA","2189","15414","562","25"
"EYW","MIA","2125","19819","394","18"
"FAI","ANC","2977","28243","502","16"
"FAI","JNU","353","1360","28","7"
"FAR","DEN","695","-171","81","11"
"FAR","MSP","1809","4724","167","9"
"FAR","ORD","284","1649","50","17"
"FAT","DEN","733","6428","142","19"
"FAT","LAS","626","-2389","88","14"
"FAT","LAX","2351","10897","300","12"
"FAT","PHX","112","2603","27","24"
"FAT","RNO","1054","8189","152","14"
"FAT","SFO","42","324","6","14"
"FAT","SLC","353","2173","33","9"
"FAY","BWI","357","3202","79","22"
"FAY","CLT","2868","13814","365","12"
"FCA","HLN","358","2322","43","12"
"FCA","MSO","315","2937","76","24"
"FCA","SLC","44","664","9","20"
"FLG","GCN","515","2155","51","9"
"FLG","PHX","1930","14713","226","11"
"FLL","ATL","4307","26758","684","15"
"FLL","BDL","453","2739","90","19"
"FLL","BNA","494","2973","79","15"
"FLL","BOS","1173","14180","310","26"
"FLL","BWI","1016","13207","298","29"
"FLL","CLE","356","5706","162","45"
"FLL","CLT","1203","20037","447","37"
"FLL","CVG","711","6565","148","20"
"FLL","DAY","354","5403","118","33"
"FLL","DCA","191","1723","27","14"
"FLL","DFW","1930","13201","379","19"
"FLL","DTW","1014","4073","174","17"
"FLL","EWR","2961","42869","909","30"
"FLL","IAD","619","3010","81","13"
"FLL","IAH","879","4315","169","19"
"FLL","ISP","230","1300","33","14"
"FLL","JAX","1564","12451","244","15"
"FLL","JFK","1332","18447","422","31"
"FLL","LGA","2749","53696","990","36"
"FLL","MCO","2482","22530","438","17"
"FLL","MEM","306","1708","43","14"
"FLL","MIA","558","5901","124","22"
"FLL","MSP","75","829","21","28"
"FLL","MSY","134","390","5","3"
"FLL","ORD","611","12790","280","45"
"FLL","PBI","1317","9045","191","14"
"FLL","PHL","1326","22154","469","35"
"FLL","PIT","926","13479","297","32"
"FLL","RDU","1064","1020","99","9"
"FLL","SAV","1","33","1","100"
"FLL","STL","635","5302","164","25"
"FLL","TPA","3346","28319","599","17"
"FNT","CLE","107","-170","3","2"
"FNT","DAY","1062","10913","263","24"
"FSD","BIS","358","130","5","1"
"FSD","DEN","694","2742","112","16"
"FSD","MLI","356","603","11","3"
"FSD","MSP","1472","4296","157","10"
"FSD","ORD","750","8233","188","25"
"FSD","RAP","1012","9017","202","19"
"FSD","SLC","183","-1115","8","4"
"FSD","STL","587","3868","91","15"
"FSD","SUX","52","83","1","1"
"FWA","ATL","360","3675","83","23"
"FWA","CAK","1","81","1","100"
"FWA","CVG","364","1914","43","11"
"FWA","DAY","1053","904","81","7"
"FWA","DTW","1289","5848","126","9"
"FWA","ORD","1326","11720","333","25"
"FWA","TOL","358","1986","34","9"
"GCN","FLG","529","919","27","5"
"GCN","LAS","686","2487","58","8"
"GCN","PHX","168","958","13","7"
"GEG","BIL","359","540","24","6"
"GEG","BOI","278","2489","41","14"
"GEG","DEN","1404","4377","190","13"
"GEG","MSP","706","26","63","8"
"GEG","ORD","693","11026","248","35"
"GEG","PDX","1012","8092","133","13"
"GEG","SEA","3631","29322","669","18"
"GEG","SFO","1276","19054","411","32"
"GEG","SLC","1070","3985","86","8"
"GFK","MSP","1146","1606","112","9"
"GJT","DEN","713","2083","53","7"
"GJT","DRO","346","2951","50","14"
"GJT","HDN","1","77","1","100"
"GJT","PHX","355","3092","64","18"
"GNV","ATL","993","2734","87","8"
"GNV","CLT","879","12245","291","33"
"GNV","MIA","1009","11674","212","21"
"GNV","TLH","8","97","2","25"
"GPT","JAN","121","96","5","4"
"GPT","MEM","791","4045","112","14"
"GPT","MOB","123","533","18","14"
"GRB","ATW","493","-4111","31","6"
"GRB","DTW","1299","5012","132","10"
"GRB","MSP","1124","6302","161","14"
"GRR","DAY","1301","13198","298","22"
"GRR","DTW","2028","14030","309","15"
"GRR","LAN","50","-157","1","2"
"GRR","MEM","108","141","21","19"
"GRR","MSP","1220","2593","151","12"
"GRR","ORD","4292","61558","1380","32"
"GRR","PIT","1044","10147","221","21"
"GSO","ATL","2880","24300","539","18"
"GSO","BNA","142","772","20","14"
"GSO","BOS","293","5189","115","39"
"GSO","BWI","1631","15624","298","18"
"GSO","CAE","152","2414","44","28"
"GSO","CLT","3163","44752","947","29"
"GSO","CVG","28","446","12","42"
"GSO","DCA","1144","14131","303","26"
"GSO","DFW","447","1503","73","16"
"GSO","EWR","1630","21119","420","25"
"GSO","ILM","345","6439","133","38"
"GSO","LGA","1425","25528","431","30"
"GSO","MCO","347","2559","57","16"
"GSO","MYR","201","1264","32","15"
"GSO","ORD","1805","29444","630","34"
"GSO","PHL","348","5015","94","27"
"GSO","PIT","1058","9713","214","20"
"GSO","RDU","966","-33","48","4"
"GSO","RIC","642","2676","57","8"
"GSO","SDF","3","42","1","33"
"GSO","TPA","340","4497","108","31"
"GSP","ATL","3742","14391","442","11"
"GSP","CAE","29","40","1","3"
"GSP","CHS","130","877","18","13"
"GSP","CLT","1992","19515","424","21"
"GSP","LGA","190","992","30","15"
"GSP","MEM","1024","4328","117","11"
"GSP","PIT","1","23","1","100"
"GSP","RDU","1472","3828","100","6"
"GSP","SAV","72","-50","3","4"
"GST","JNU","87","1205","23","26"
"GTF","BIL","703","2646","81","11"
"GTF","HLN","361","1621","34","9"
"GTF","MSO","694","261","77","11"
"GTF","MSP","716","-215","69","9"
"GTF","SLC","718","4944","114","15"
"GUC","DFW","144","2778","40","27"
"GUC","IAH","3","82","3","100"
"GUC","ORD","109","3272","56","51"
"GUM","HNL","327","-88","51","15"
"GUM","ROP","35","597","6","17"
"GUM","ROR","383","3108","56","14"
"GUM","SPN","1184","4768","157","13"
"GUM","YAP","138","1387","18","13"
"HDN","DFW","221","4422","63","28"
"HDN","EWR","13","225","5","38"
"HDN","GJT","1","70","1","100"
"HDN","LAX","99","260","15","15"
"HDN","MSP","49","1929","18","36"
"HDN","ORD","189","5071","88","46"
"HDN","PHX","44","93","1","2"
"HDN","SFO","12","477","7","58"
"HDN","SJC","3","11","1","33"
"HLN","FCA","353","4921","126","35"
"HLN","SLC","720","5905","130","18"
"HNL","ATL","267","1757","68","25"
"HNL","DEN","468","1548","103","22"
"HNL","DFW","1042","988","176","16"
"HNL","GUM","330","2388","58","17"
"HNL","KOA","349","1713","53","15"
"HNL","LAS","29","995","23","79"
"HNL","LAX","6078","34736","1229","20"
"HNL","LIH","345","3445","77","22"
"HNL","OGG","1990","13693","353","17"
"HNL","ORD","1460","1183","291","19"
"HNL","PHX","26","570","16","61"
"HNL","SAN","388","4821","99","25"
"HNL","SEA","729","16603","252","34"
"HNL","SFO","3418","27130","792","23"
"HNL","STL","302","1486","63","20"
"HOU","ABQ","538","5721","135","25"
"HOU","ATL","1218","9655","211","17"
"HOU","AUS","3346","9853","414","12"
"HOU","BHM","9","-5","2","22"
"HOU","BNA","1270","7150","210","16"
"HOU","CLE","107","13","9","8"
"HOU","CRP","2389","17656","447","18"
"HOU","CVG","615","5030","134","21"
"HOU","DAL","9585","36218","1187","12"
"HOU","DEN","1710","3840","245","14"
"HOU","DFW","5835","41805","818","14"
"HOU","DTW","1013","5335","182","17"
"HOU","ELP","1225","20340","462","37"
"HOU","EWR","672","4630","154","22"
"HOU","HRL","2564","14628","378","14"
"HOU","IAD","329","391","38","11"
"HOU","IAH","2635","2242","106","4"
"HOU","JFK","150","1930","47","31"
"HOU","LAX","698","9","114","16"
"HOU","LGA","466","5758","143","30"
"HOU","LIT","568","2185","83","14"
"HOU","MAF","653","3662","93","14"
"HOU","MEM","1051","7674","186","17"
"HOU","MIA","169","-1212","12","7"
"HOU","MSY","5056","16710","587","11"
"HOU","OKC","883","3362","86","9"
"HOU","ORD","974","12073","264","27"
"HOU","PHX","1296","16392","414","31"
"HOU","SAT","4053","33259","850","20"
"HOU","STL","3323","23094","621","18"
"HOU","TUL","1531","9588","277","18"
"HPN","DTW","1278","8848","218","17"
"HPN","ORD","962","12560","284","29"
"HRL","AUS","302","1403","15","4"
"HRL","DFW","1435","8254","152","10"
"HRL","HOU","2627","2077","166","6"
"HRL","IAH","1505","7406","98","6"
"HRL","SAT","691","2343","68","9"
"HSV","ATL","1757","4884","148","8"
"HSV","BHM","1227","7456","226","18"
"HSV","BNA","1068","-671","56","5"
"HSV","DFW","898","4061","96","10"
"HSV","MEM","1367","4649","138","10"
"HSV","ORD","922","6768","186","20"
"HTS","CLT","1091","10282","154","14"
"HTS","CRW","162","613","20","12"
"HTS","PIT","1015","8944","175","17"
"IAD","ALB","4","54","2","50"
"IAD","ATL","2991","27341","716","23"
"IAD","BDL","1309","11583","280","21"
"IAD","BNA","304","2720","69","22"
"IAD","BOS","1908","18872","479","25"
"IAD","BTV","644","3181","109","16"
