"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"CVG","MSY","1115","4265","162","14"
"CVG","ONT","31","59","5","16"
"CVG","ORD","4303","14897","598","13"
"CVG","ORF","721","8852","199","27"
"CVG","PBI","720","7609","157","21"
"CVG","PDX","726","9220","250","34"
"CVG","PHL","2200","15266","336","15"
"CVG","PHX","1119","7715","291","26"
"CVG","PIT","2515","8976","298","11"
"CVG","PVD","273","2881","80","29"
"CVG","PWM","819","6057","151","18"
"CVG","RDU","698","3782","104","14"
"CVG","RIC","1219","8814","188","15"
"CVG","ROC","719","3093","112","15"
"CVG","RSW","729","4850","109","14"
"CVG","SAN","996","4944","231","23"
"CVG","SAT","60","780","21","35"
"CVG","SAV","238","389","21","8"
"CVG","SBN","1034","3216","114","11"
"CVG","SDF","1845","9456","247","13"
"CVG","SEA","1000","11765","307","30"
"CVG","SFO","1122","12740","348","31"
"CVG","SLC","1733","22435","636","36"
"CVG","SRQ","363","1892","46","12"
"CVG","STL","2386","18365","460","19"
"CVG","SWF","480","6475","140","29"
"CVG","SYR","722","4616","141","19"
"CVG","TPA","1122","8439","189","16"
"CVG","TUS","242","1838","51","21"
"CVG","TYS","573","4791","97","16"
"DAB","ATL","2539","16773","482","18"
"DAB","CLT","1372","5853","155","11"
"DAB","EWR","372","3066","79","21"
"DAB","PHL","81","687","14","17"
"DAL","ABQ","2289","9195","248","10"
"DAL","AMA","2473","17672","392","15"
"DAL","AUS","4697","25615","659","14"
"DAL","ELP","2097","8546","247","11"
"DAL","HOU","11226","69508","1795","15"
"DAL","IAH","2082","12831","297","14"
"DAL","LBB","3802","23846","557","14"
"DAL","LIT","2995","21522","549","18"
"DAL","MAF","2686","12019","326","12"
"DAL","MSY","1462","6756","207","14"
"DAL","OKC","2706","11566","300","11"
"DAL","SAT","4940","23972","624","12"
"DAL","TUL","3115","17240","427","13"
"DAY","ATL","1811","9711","224","12"
"DAY","CLT","1516","7644","224","14"
"DAY","CMH","230","1164","19","8"
"DAY","DCA","918","7082","151","16"
"DAY","DFW","865","6228","139","16"
"DAY","DTW","763","686","71","9"
"DAY","EWR","1020","11782","235","23"
"DAY","GSO","25","165","6","24"
"DAY","LAX","214","1058","46","21"
"DAY","LGA","421","4296","88","20"
"DAY","MCO","126","527","13","10"
"DAY","MDW","34","443","10","29"
"DAY","MSP","876","117","63","7"
"DAY","ORD","1704","4497","206","12"
"DAY","PHL","793","2431","76","9"
"DAY","PIT","1449","3083","132","9"
"DAY","STL","1759","11678","304","17"
"DCA","ABE","170","897","28","16"
"DCA","ALB","1041","3972","115","11"
"DCA","ATL","3751","27623","816","21"
"DCA","BDL","1365","4975","169","12"
"DCA","BNA","1221","-267","88","7"
"DCA","BOS","6906","18318","937","13"
"DCA","BUF","1058","5243","147","13"
"DCA","BWI","157","-396","6","3"
"DCA","CHS","466","3133","84","18"
"DCA","CLE","1706","-1395","133","7"
"DCA","CLT","2983","20096","623","20"
"DCA","CMH","2025","5475","210","10"
"DCA","CVG","2000","6068","197","9"
"DCA","DAY","910","1588","85","9"
"DCA","DFW","5340","5816","820","15"
"DCA","DTW","3279","1208","308","9"
"DCA","EWR","4291","-920","468","10"
"DCA","FLL","798","4422","162","20"
"DCA","GSO","1530","10579","251","16"
"DCA","IAH","2189","8159","345","15"
"DCA","IND","1348","7460","204","15"
"DCA","JAX","113","444","18","15"
"DCA","JFK","1590","7129","254","15"
"DCA","LGA","5548","-9477","211","3"
"DCA","MCI","1011","5129","204","20"
"DCA","MCO","2539","6675","341","13"
"DCA","MEM","1094","-2515","99","9"
"DCA","MHT","713","5380","128","17"
"DCA","MIA","3244","9874","468","14"
"DCA","MSP","2697","2928","349","12"
"DCA","MSY","717","1526","107","14"
"DCA","ORD","8830","26784","1260","14"
"DCA","PBI","794","4372","129","16"
"DCA","PIT","2516","13527","379","15"
"DCA","PVD","1361","2320","135","9"
"DCA","PWM","203","794","26","12"
"DCA","RDU","1390","902","137","9"
"DCA","ROC","1041","3557","137","13"
"DCA","RSW","288","1846","58","20"
"DCA","SDF","668","2785","88","13"
"DCA","STL","3094","22993","638","20"
"DCA","SYR","1026","3157","117","11"
"DCA","TPA","1254","11588","320","25"
"DEN","ABQ","2988","23273","542","18"
"DEN","ANC","97","1150","31","31"
"DEN","ATL","3302","25179","667","20"
"DEN","AUS","1135","5709","159","14"
"DEN","BDL","419","1657","60","14"
"DEN","BIL","861","10917","202","23"
"DEN","BNA","499","358","40","8"
"DEN","BOI","1439","10434","263","18"
"DEN","BOS","1807","13193","387","21"
"DEN","BUR","1081","3524","139","12"
"DEN","BWI","1451","11923","287","19"
"DEN","CID","723","5621","139","19"
"DEN","CLE","1865","11016","315","16"
"DEN","CLT","685","4888","169","24"
"DEN","CMH","723","4774","119","16"
"DEN","COS","3012","19117","463","15"
"DEN","CVG","974","-1824","109","11"
"DEN","DFW","7901","45562","1407","17"
"DEN","DSM","1444","9978","244","16"
"DEN","DTW","2532","9964","409","16"
"DEN","EGE","116","-356","12","10"
"DEN","EUG","726","7509","174","23"
"DEN","EWR","3089","22677","700","22"
"DEN","FLL","124","498","25","20"
"DEN","FSD","727","3384","83","11"
"DEN","GEG","1086","7574","188","17"
"DEN","HDN","119","309","17","14"
"DEN","IAD","2684","15340","464","17"
"DEN","IAH","4848","36148","886","18"
"DEN","ICT","927","4073","137","14"
"DEN","IND","1453","5455","210","14"
"DEN","JAC","22","71","4","18"
"DEN","JFK","609","2618","105","17"
"DEN","LAS","2719","19316","458","16"
"DEN","LAX","4981","63109","1419","28"
"DEN","LGA","2173","17830","467","21"
"DEN","LIT","365","3191","73","20"
"DEN","LNK","727","6283","143","19"
"DEN","MCI","2555","20818","491","19"
"DEN","MCO","1124","6059","201","17"
"DEN","MDW","353","1957","65","18"
"DEN","MEM","365","-548","26","7"
"DEN","MIA","1093","5454","199","18"
"DEN","MKE","104","657","14","13"
"DEN","MLI","37","184","7","18"
"DEN","MSP","4416","21086","721","16"
"DEN","MSY","1138","8186","219","19"
"DEN","MTJ","3","32","1","33"
"DEN","OAK","1779","14527","353","19"
"DEN","OKC","1770","11608","309","17"
"DEN","OMA","1889","16505","373","19"
"DEN","ONT","1727","9197","290","16"
"DEN","ORD","7193","59540","1544","21"
"DEN","PDX","2328","19560","480","20"
"DEN","PHL","2288","13115","452","19"
"DEN","PHX","5002","25198","712","14"
"DEN","PIA","38","429","11","28"
"DEN","PIT","1294","6187","249","19"
"DEN","PSP","607","4313","111","18"
"DEN","RNO","1285","10091","263","20"
"DEN","SAN","2286","19389","464","20"
"DEN","SAT","1090","4784","147","13"
"DEN","SBA","75","-89","10","13"
"DEN","SEA","3434","39138","864","25"
"DEN","SFO","5329","72132","1625","30"
"DEN","SGF","75","534","15","20"
"DEN","SJC","2122","12855","354","16"
"DEN","SLC","4522","44187","993","21"
"DEN","SMF","1782","12781","311","17"
"DEN","SNA","1749","9913","276","15"
"DEN","STL","3966","33909","853","21"
"DEN","TPA","497","4007","114","22"
"DEN","TUL","1332","6868","200","15"
"DEN","TUS","1247","7438","198","15"
"DFW","ABQ","4437","48690","1000","22"
"DFW","AMA","1088","12768","277","25"
"DFW","ATL","8528","108876","2430","28"
"DFW","AUS","7909","54767","1343","16"
"DFW","BDL","1365","11803","341","24"
"DFW","BFL","363","5734","125","34"
"DFW","BHM","1651","15762","356","21"
"DFW","BNA","4982","49264","1101","22"
"DFW","BOS","5119","47854","1298","25"
"DFW","BTR","1538","12086","269","17"
"DFW","BUR","866","9674","203","23"
"DFW","BWI","1825","23070","562","30"
"DFW","CLE","1797","19164","461","25"
"DFW","CLT","2948","33569","791","26"
"DFW","CMH","1211","16719","353","29"
"DFW","COS","3055","30254","651","21"
"DFW","CRP","627","8641","185","29"
"DFW","CVG","1666","12542","367","22"
"DFW","DAY","866","12524","254","29"
"DFW","DCA","4953","31502","1004","20"
"DFW","DEN","8142","63240","1518","18"
"DFW","DRO","102","862","27","26"
"DFW","DSM","1093","12671","251","22"
"DFW","DTW","4465","38796","951","21"
"DFW","EGE","254","3253","76","29"
"DFW","ELP","4849","38785","909","18"
"DFW","EWR","4407","36677","1038","23"
"DFW","FAT","699","7402","177","25"
"DFW","FLL","3093","27984","739","23"
"DFW","GSO","728","10787","224","30"
"DFW","GUC","147","3457","51","34"
"DFW","HDN","118","2259","51","43"
"DFW","HNL","1093","11051","318","29"
"DFW","HOU","2567","28010","542","21"
"DFW","HRL","1398","14450","288","20"
"DFW","HSV","2043","13788","385","18"
"DFW","IAD","2616","18174","561","21"
"DFW","IAH","12194","84546","2018","16"
"DFW","IND","1815","17098","432","23"
"DFW","JAC","122","133","8","6"
"DFW","JAN","1410","8521","189","13"
"DFW","JAX","1451","13070","299","20"
"DFW","JFK","942","12077","299","31"
"DFW","LAS","4988","62246","1348","27"
"DFW","LAX","7837","105663","2408","30"
"DFW","LGA","7458","43803","1455","19"
"DFW","LIT","3322","26436","572","17"
"DFW","MCI","4717","38835","825","17"
"DFW","MCO","5081","42595","1073","21"
"DFW","MEM","4208","26684","715","16"
"DFW","MFE","1433","15506","331","23"
"DFW","MIA","6072","54253","1385","22"
"DFW","MLU","332","3770","71","21"
"DFW","MOB","333","3500","63","18"
"DFW","MSP","4508","24261","801","17"
"DFW","MSY","4492","41036","930","20"
"DFW","OAK","1840","20441","476","25"
"DFW","OKC","2889","26131","547","18"
"DFW","OMA","1583","18952","396","25"
"DFW","ONT","3144","29877","735","23"
"DFW","ORD","9747","53623","1699","17"
"DFW","ORF","1063","10372","250","23"
"DFW","PBI","1835","11267","347","18"
"DFW","PDX","2274","22387","602","26"
"DFW","PHL","3749","33252","877","23"
"DFW","PHX","6602","73779","1614","24"
"DFW","PIT","2276","18526","513","22"
"DFW","PNS","661","460","62","9"
"DFW","PSP","760","11378","239","31"
"DFW","RDU","2877","27008","679","23"
"DFW","RIC","1092","10337","263","24"
"DFW","RNO","1456","25500","528","36"
"DFW","RSW","900","9710","241","26"
"DFW","SAN","4891","52344","1279","26"
"DFW","SAT","7179","48761","1244","17"
"DFW","SAV","59","1451","28","47"
"DFW","SDF","1758","19610","440","25"
"DFW","SEA","3897","44589","1145","29"
"DFW","SFO","5391","72049","1589","29"
"DFW","SHV","2083","13762","326","15"
"DFW","SJC","3850","39908","999","25"
"DFW","SJU","762","5935","156","20"
"DFW","SLC","3604","41585","970","26"
"DFW","SMF","2505","31842","746","29"
"DFW","SNA","4562","30560","930","20"
"DFW","SRQ","120","-1608","6","5"
"DFW","STL","5350","49365","1154","21"
"DFW","TPA","3434","27842","775","22"
"DFW","TUL","2418","35156","603","24"
"DFW","TUS","3532","36040","845","23"
"DFW","TYS","661","4591","101","15"
"DLG","ANC","367","3040","69","18"
"DLH","MSP","1813","5782","162","8"
"DRO","DFW","102","1027","32","31"
"DSM","DEN","1788","9590","245","13"
"DSM","DFW","881","5955","125","14"
"DSM","DTW","673","1544","68","10"
"DSM","LNK","23","-76","1","4"
"DSM","MSP","1648","772","101","6"
"DSM","OMA","382","1817","44","11"
"DSM","ORD","1877","8925","227","12"
"DSM","STL","1905","9841","243","12"
"DTW","ABE","1367","9819","252","18"
"DTW","ALB","1361","13497","289","21"
"DTW","ANC","106","1629","38","35"
"DTW","ATL","4591","62419","1441","31"
"DTW","AZO","1356","9109","241","17"
"DTW","BDL","1724","13443","349","20"
"DTW","BNA","2512","16318","425","16"
"DTW","BOS","3091","44921","849","27"
"DTW","BUF","1738","13303","332","19"
"DTW","BWI","1766","17419","367","20"
"DTW","CLE","2328","20107","450","19"
"DTW","CLT","3015","16415","530","17"
"DTW","CMH","2206","14493","392","17"
"DTW","CVG","2614","28612","581","22"
"DTW","DAY","801","3568","111","13"
"DTW","DCA","3470","27148","731","21"
"DTW","DEN","2530","13520","449","17"
"DTW","DFW","4594","23967","956","20"
"DTW","DSM","672","2667","117","17"
"DTW","EGE","20","372","6","30"
"DTW","EWR","4448","47873","1003","22"
"DTW","FLL","1307","11702","294","22"
"DTW","FWA","1035","3172","132","12"
"DTW","GRB","1494","13822","303","20"
"DTW","GRR","2733","28089","667","24"
"DTW","GSP","1184","4938","187","15"
"DTW","HOU","1063","3656","211","19"
"DTW","HPN","1304","8116","219","16"
"DTW","IAD","2043","14462","356","17"
"DTW","IAH","1453","10906","314","21"
"DTW","IND","2399","18867","471","19"
"DTW","JAX","837","8421","187","22"
"DTW","JFK","1116","8889","228","20"
"DTW","LAN","1508","18204","362","24"
"DTW","LAS","1218","13908","320","26"
"DTW","LAX","2004","26804","634","31"
"DTW","LGA","3167","34568","772","24"
"DTW","MBS","2442","19483","505","20"
"DTW","MCI","1593","8145","296","18"
"DTW","MCO","3011","32990","744","24"
"DTW","MDT","1059","10365","210","19"
"DTW","MDW","7128","49809","1144","16"
"DTW","MEM","2570","25666","629","24"
"DTW","MIA","2348","12810","459","19"
"DTW","MKE","2522","27395","589","23"
"DTW","MSN","1764","14663","344","19"
"DTW","MSP","4618","52347","1177","25"
"DTW","MSY","943","6630","193","20"
"DTW","ORD","7550","75908","1704","22"
"DTW","ORF","1380","10866","295","21"
"DTW","PBI","1014","6010","210","20"
"DTW","PDX","380","2794","96","25"
"DTW","PHL","3237","27286","641","19"
"DTW","PHX","1213","9207","302","24"
"DTW","PIT","4007","24209","589","14"
"DTW","PVD","1376","14278","300","21"
"DTW","RDU","1513","13224","311","20"
"DTW","RIC","1326","7750","228","17"
"DTW","ROC","1342","9512","250","18"
"DTW","RSW","1208","11567","323","26"
"DTW","SAN","751","8676","210","27"
"DTW","SAT","45","538","14","31"
"DTW","SBN","1171","6260","178","15"
"DTW","SDF","1360","5332","220","16"
"DTW","SEA","1747","20894","509","29"
"DTW","SFO","1622","23373","479","29"
"DTW","SJU","287","2216","66","22"
"DTW","SNA","709","3582","167","23"
"DTW","SRQ","620","1907","111","17"
"DTW","STL","6340","65151","1481","23"
"DTW","SYR","1700","18039","353","20"
"DTW","TPA","1864","25472","515","27"
"DTW","TVC","1056","8729","232","21"
"DTW","TYS","619","3341","93","15"
"DUT","ANC","379","3733","70","18"
"EGE","DEN","116","-4","15","12"
"EGE","DFW","253","3090","67","26"
"EGE","DTW","20","699","9","45"
"EGE","LGA","14","1345","4","28"
"EGE","MIA","15","1470","6","40"
"EGE","MSP","142","-61","19","13"
"EGE","ORD","121","1325","33","27"
"ELM","ITH","271","704","11","4"
"ELM","PIT","1121","3302","118","10"
"ELP","ABQ","1486","5088","133","8"
"ELP","ATL","29","574","14","48"
"ELP","AUS","1730","3898","143","8"
"ELP","DAL","2081","3303","160","7"
"ELP","DFW","4821","10330","460","9"
"ELP","HOU","1807","5770","231","12"
"ELP","IAH","1362","8334","139","10"
"ELP","LAS","1444","3025","120","8"
"ELP","LAX","2180","20339","510","23"
"ELP","LBB","1089","1866","83","7"
"ELP","MAF","1729","5395","141","8"
"ELP","ORD","730","4936","123","16"
"ELP","PHX","5001","21971","572","11"
"ELP","SAN","1432","8686","195","13"
"ELP","SAT","1777","3816","196","11"
"ELP","TUS","30","221","9","30"
"ERI","PIT","1454","6721","181","12"
"EUG","DEN","721","3224","70","9"
"EUG","SFO","1452","16849","347","23"
"EVV","CLT","185","1284","17","9"
"EVV","PIT","524","3935","71","13"
"EWR","ACK","20","502","6","30"
"EWR","ATL","7080","69665","1818","25"
"EWR","BNA","1216","1435","135","11"
"EWR","BOS","7025","42743","1296","18"
"EWR","BUF","2733","12626","462","16"
"EWR","BWI","954","2786","136","14"
"EWR","CLE","2967","19298","534","17"
"EWR","CLT","2646","8548","398","15"
"EWR","CMH","2148","23037","534","24"
"EWR","COS","62","1030","25","40"
"EWR","CVG","1114","9230","247","22"
"EWR","DAB","372","1167","57","15"
"EWR","DAY","1017","10851","263","25"
"EWR","DCA","4292","17965","659","15"
"EWR","DEN","3080","23544","743","24"
"EWR","DFW","4581","16391","801","17"
"EWR","DTW","4770","17366","759","15"
"EWR","FLL","2636","20874","577","21"
"EWR","GSO","2640","23974","543","20"
"EWR","GSP","254","1240","51","20"
"EWR","HDN","15","6","3","20"
"EWR","IAH","3323","30191","845","25"
"EWR","IND","1143","7341","231","20"
"EWR","JAX","1081","6028","212","19"
"EWR","LAS","720","5391","193","26"
"EWR","LAX","4302","23717","1001","23"
"EWR","MCI","1007","6248","199","19"
"EWR","MCO","3740","27300","784","20"
"EWR","MDW","135","1129","25","18"
"EWR","MEM","1042","1296","151","14"
"EWR","MIA","3382","30018","805","23"
"EWR","MKE","17","101","3","17"
"EWR","MLB","365","1310","73","20"
"EWR","MSP","2767","677","425","15"
"EWR","MSY","1093","8528","224","20"
"EWR","ORD","10241","80147","2163","21"
"EWR","ORF","1468","3628","217","14"
"EWR","PBI","2160","17358","531","24"
"EWR","PHX","1432","15781","448","31"
"EWR","PIT","2715","16198","499","18"
"EWR","RDU","995","6312","195","19"
"EWR","RIC","1374","4500","231","16"
"EWR","RSW","1175","9706","258","21"
"EWR","SAN","364","3538","109","29"
"EWR","SDF","116","573","19","16"
"EWR","SEA","365","3798","115","31"
"EWR","SFO","2909","17021","678","23"
"EWR","SJU","2328","30867","681","29"
"EWR","SNA","312","1517","73","23"
"EWR","SRQ","507","3991","111","21"
"EWR","STL","3081","24879","698","22"
"EWR","STT","205","122","31","15"
"EWR","TPA","2104","24481","555","26"
"FAI","ANC","3523","23200","461","13"
"FAI","BRW","679","6057","107","15"
"FAI","JNU","133","907","22","16"
"FAI","MSP","68","-109","10","14"
"FAI","SCC","93","590","11","11"
"FAI","SEA","347","2866","78","22"
"FAR","MSP","2339","9570","260","11"
"FAT","DFW","699","3994","108","15"
"FAT","LAX","359","5671","96","26"
"FAT","RNO","841","3535","74","8"
"FAT","SJC","1","23","1","100"
"FAT","SLC","607","5745","101","16"
"FAY","CLT","2188","2113","161","7"
"FCA","HLN","211","796","17","8"
"FCA","MSO","212","3330","74","34"
"FCA","MSP","139","1602","24","17"
"FCA","SLC","456","2056","50","10"
"FLL","ATL","3064","34203","757","24"
"FLL","BDL","487","4392","85","17"
"FLL","BOS","943","9291","198","20"
"FLL","BWI","915","4433","132","14"
"FLL","CLE","365","829","46","12"
"FLL","CLT","1825","12732","344","18"
"FLL","CVG","1091","968","92","8"
"FLL","DCA","811","5068","108","13"
"FLL","DEN","124","280","18","14"
"FLL","DFW","2761","19023","537","19"
"FLL","DTW","1307","9487","224","17"
"FLL","EWR","2637","20458","500","18"
"FLL","GSO","498","1805","53","10"
"FLL","IAD","181","2203","45","24"
"FLL","IAH","1155","10142","194","16"
"FLL","ISP","113","1668","38","33"
"FLL","JAX","1053","9668","219","20"
"FLL","JFK","848","-2021","107","12"
"FLL","LAS","319","436","52","16"
"FLL","LGA","2393","15123","398","16"
"FLL","MCO","1447","3667","138","9"
"FLL","MEM","126","685","17","13"
"FLL","MIA","289","2154","45","15"
"FLL","MSP","78","57","13","16"
"FLL","ORD","1494","14407","344","23"
"FLL","PBI","1103","4681","164","14"
"FLL","PHL","1564","7725","233","14"
"FLL","PIT","1134","7725","235","20"
"FLL","RDU","288","-393","9","3"
"FLL","STL","797","8526","180","22"
"FLL","TPA","2430","10392","316","13"
"FNT","PIT","248","1190","19","7"
"FSD","DEN","726","2160","63","8"
"FSD","MSP","2064","6736","228","11"
"FSD","ORD","686","974","83","12"
"FSD","STL","867","2750","102","11"
"FWA","ATL","363","3552","117","32"
"FWA","CVG","364","-438","20","5"
"FWA","DTW","1034","667","78","7"
"FWA","PIT","1228","-1406","80","6"
"FWA","TOL","365","2283","59","16"
"GEG","BOI","720","-910","46","6"
"GEG","DEN","1086","1723","98","9"
"GEG","LAX","296","1353","44","14"
"GEG","MSP","1260","9216","234","18"
"GEG","OAK","696","1570","71","10"
"GEG","ORD","728","4114","136","18"
"GEG","PDX","1305","3001","134","10"
"GEG","PSC","363","-1721","15","4"
"GEG","SEA","3069","18278","468","15"
"GEG","SFO","1252","17820","385","30"
"GEG","SLC","1455","5978","152","10"
"GFK","MSP","1414","940","89","6"
"GNV","ATL","1473","3307","171","11"
"GRB","DTW","1699","2750","154","9"
"GRB","MSP","1143","6130","190","16"
"GRR","CLT","161","1591","40","24"
"GRR","CVG","1320","6497","141","10"
"GRR","DTW","2769","4255","284","10"
"GRR","MSP","1417","12854","287","20"
"GRR","ORD","2098","11232","239","11"
"GRR","PIT","1383","7069","154","11"
"GRR","STL","22","177","7","31"
"GSO","ATL","3748","49024","1135","30"
"GSO","BOS","986","14575","291","29"
"GSO","BWI","2089","8596","295","14"
"GSO","CHS","1031","8694","195","18"
"GSO","CLE","1356","13381","279","20"
"GSO","CLT","2511","12429","396","15"
"GSO","CVG","674","2642","76","11"
"GSO","DAY","25","330","8","32"
"GSO","DCA","1534","6894","189","12"
"GSO","DFW","729","6539","144","19"
"GSO","EWR","2643","10636","387","14"
"GSO","FLL","498","4122","97","19"
"GSO","GSP","245","3210","63","25"
"GSO","IAH","901","7859","220","24"
"GSO","JAX","405","2261","74","18"
"GSO","LGA","2599","13331","378","14"
"GSO","MCO","1426","14989","327","22"
"GSO","MDW","586","1356","63","10"
"GSO","MIA","930","7038","208","22"
"GSO","MSY","693","7241","164","23"
"GSO","ORD","1084","4880","162","14"
"GSO","ORF","583","2549","74","12"
"GSO","PBI","132","-223","13","9"
"GSO","PHL","2242","10316","304","13"
"GSO","PIT","1408","7153","200","14"
"GSO","RSW","245","1458","36","14"
"GSO","TPA","1373","14912","317","23"
"GSP","ATL","2557","25613","585","22"
"GSP","BWI","240","565","28","11"
"GSP","CLT","2696","6986","203","7"
"GSP","DTW","1184","3869","115","9"
"GSP","EWR","254","5246","85","33"
"GSP","GSO","244","718","13","5"
"GSP","LGA","449","2736","53","11"
"GSP","MCO","118","388","13","11"
"GSP","MDW","118","1105","21","17"
"GSP","MSY","248","1781","43","17"
"GSP","PHL","726","1064","42","5"
"GST","JNU","98","615","16","16"
"GTF","HLN","365","4237","86","23"
"GTF","MSO","609","-2829","56","9"
"GTF","MSP","729","2479","77","10"
"GTF","SLC","725","2574","99","13"
"GUC","ATL","82","1174","26","31"
"GUC","DFW","148","3030","51","34"
"GUC","IAH","13","404","5","38"
"HDN","CLE","8","283","5","62"
"HDN","DEN","119","461","15","12"
"HDN","DFW","118","2577","41","34"
"HDN","EWR","15","1462","9","60"
"HDN","IAH","111","534","19","17"
"HDN","LAX","16","4","4","25"
"HDN","MSP","121","300","21","17"
"HDN","ORD","48","295","11","22"
"HLN","FCA","212","2965","67","31"
"HLN","GTF","152","-42","5","3"
"HLN","SLC","730","4105","85","11"
"HNL","ATL","269","2454","67","24"
"HNL","DFW","1093","3014","177","16"
"HNL","KOA","91","918","26","28"
"HNL","LAX","5203","59775","1481","28"
"HNL","MSP","146","-856","17","11"
"HNL","OGG","1186","11975","314","26"
"HNL","ORD","820","-1468","101","12"
"HNL","SAN","119","126","15","12"
"HNL","SEA","655","634","96","14"
"HNL","SFO","2584","20445","540","20"
"HNL","STL","371","6668","103","27"
"HOU","ABQ","89","1459","32","35"
"HOU","ATL","1636","9083","274","16"
"HOU","AUS","3716","22116","533","14"
"HOU","BHM","353","4486","94","26"
"HOU","BNA","1818","6437","243","13"
"HOU","CRP","2747","15942","370","13"
"HOU","CVG","1034","288","82","7"
"HOU","DAL","12235","67847","1674","13"
"HOU","DFW","2571","14953","365","14"
"HOU","DTW","1063","2206","98","9"
"HOU","ELP","1451","16929","345","23"
"HOU","HRL","3276","27789","580","17"
"HOU","JFK","640","3642","116","18"
"HOU","LIT","242","1604","42","17"
"HOU","MAF","725","4013","109","15"
"HOU","MEM","1055","-2209","55","5"
"HOU","MSP","1034","-356","98","9"
"HOU","MSY","6811","42464","993","14"
"HOU","OKC","1442","7076","200","13"
"HOU","PHX","1773","11862","286","16"
"HOU","SAT","4205","30133","703","16"
"HOU","STL","5595","35309","930","16"
"HOU","TUL","1980","16161","386","19"
"HPN","CLT","161","906","26","16"
"HPN","DTW","1308","4218","170","12"
"HPN","HVN","351","1685","61","17"
"HPN","MSP","654","1871","98","14"
"HPN","ORD","2707","11004","408","15"
"HPN","PIT","1047","4179","151","14"
"HRL","AUS","355","-336","9","2"
"HRL","DFW","1398","5046","154","11"
"HRL","HOU","3274","11718","301","9"
"HRL","SAT","724","4309","114","15"
"HSV","ATL","2463","21982","488","19"
"HSV","BHM","702","1606","60","8"
"HSV","BNA","466","-593","11","2"
"HSV","CLT","1237","1760","90","7"
"HSV","DFW","1699","2671","137","8"
"HSV","LIT","30","236","4","13"
"HSV","MEM","331","2620","74","22"
"HSV","MLU","29","558","12","41"
"HTS","PIT","615","1761","46","7"
"HVN","ORD","1081","5774","154","14"
"IAD","ATL","1938","8016","393","20"
"IAD","BDL","624","5879","121","19"
"IAD","BOS","2121","28271","531","25"
"IAD","CLE","38","182","5","13"
"IAD","CLT","1883","9836","309","16"
"IAD","CMH","38","432","9","23"
"IAD","CVG","510","-5039","37","7"
"IAD","DCA","1","21","1","100"
"IAD","DEN","2337","19398","490","20"
"IAD","DFW","2611","2391","376","14"
"IAD","DTW","2027","5799","239","11"
"IAD","FLL","182","2549","57","31"
"IAD","IAH","365","2960","91","24"
"IAD","LAX","2975","19565","623","20"
"IAD","LGA","996","9620","173","17"
"IAD","MCO","1123","5988","177","15"
"IAD","MIA","729","5556","129","17"
"IAD","MSP","725","909","99","13"
"IAD","MSY","368","4102","78","21"
"IAD","ORD","2053","13191","343","16"
"IAD","PDX","119","1533","29","24"
"IAD","PHL","365","3004","57","15"
"IAD","PHX","483","83","66","13"
"IAD","PIT","1209","5807","162","13"
"IAD","RIC","16","229","5","31"
"IAD","ROC","363","2052","50","13"
"IAD","SAN","551","1029","77","13"
"IAD","SEA","955","4515","164","17"
"IAD","SFO","2181","14696","473","21"
"IAD","SJU","365","4052","97","26"
"IAD","SLC","724","4440","209","28"
"IAD","STL","1688","1592","237","14"
"IAD","TPA","382","4088","73","19"
"IAH","ABQ","1816","8970","258","14"
"IAH","ATL","4937","43936","1130","22"
"IAH","AUS","4050","21544","579","14"
"IAH","BHM","542","321","42","7"
"IAH","BNA","605","1724","54","8"
"IAH","BOS","1746","14493","378","21"
"IAH","BRO","687","3311","103","14"
"IAH","BWI","1477","6161","235","15"
"IAH","CLE","2139","16246","423","19"
"IAH","CLT","1486","4440","198","13"
"IAH","CMH","803","5286","134","16"
"IAH","COS","272","1729","48","17"
"IAH","CRP","849","4166","121","14"
"IAH","DAL","2082","7920","206","9"
"IAH","DCA","2190","11753","377","17"
"IAH","DEN","4848","21480","763","15"
"IAH","DFW","11852","66939","1716","14"
"IAH","DTW","1452","6890","247","17"
"IAH","ELP","1411","6859","185","13"
"IAH","EWR","3321","27938","824","24"
"IAH","FLL","1155","9706","229","19"
"IAH","GSO","903","4411","148","16"
"IAH","GUC","13","475","7","53"
"IAH","HDN","111","99","16","14"
"IAH","IAD","365","-1051","31","8"
"IAH","IND","1335","3444","154","11"
"IAH","JAX","788","4209","113","14"
"IAH","LAS","2836","16193","462","16"
"IAH","LAX","4104","43421","1075","26"
"IAH","LGA","2671","7515","410","15"
"IAH","MAF","1336","3653","163","12"
"IAH","MCI","1852","9444","286","15"
"IAH","MCO","1897","9821","262","13"
"IAH","MDW","591","2395","84","14"
"IAH","MFE","2626","10197","315","11"
"IAH","MIA","3356","20093","540","16"
"IAH","MKE","306","-544","35","11"
"IAH","MSP","1033","4676","169","16"
"IAH","MSY","6155","28363","816","13"
"IAH","MTJ","14","74","4","28"
"IAH","OKC","1712","7251","230","13"
"IAH","OMA","306","1942","60","19"
"IAH","ONT","385","-1546","23","5"
"IAH","ORD","6290","46091","1115","17"
"IAH","PBI","503","1850","69","13"
"IAH","PHL","1802","6710","287","15"
"IAH","PHX","3425","28974","679","19"
"IAH","PIT","1973","3866","235","11"
"IAH","PNS","1074","5369","150","13"
