"origin","destination","count","total_arrival_delay_minutes","number_of_delays","delaypercentage"
"DAY","CAK","271","3887","94","34"
"DAY","CLT","273","3287","78","28"
"DAY","CMH","144","415","6","4"
"DAY","CMI","270","3793","89","32"
"DAY","CRW","27","348","11","40"
"DAY","CVG","174","1141","21","12"
"DAY","DCA","363","3578","82","22"
"DAY","DEN","90","1726","33","36"
"DAY","DFW","263","4529","120","45"
"DAY","DTW","284","1994","43","15"
"DAY","EVV","252","4151","108","42"
"DAY","EWR","255","3042","69","27"
"DAY","FLL","88","1200","30","34"
"DAY","FNT","271","4359","115","42"
"DAY","FWA","183","2621","60","32"
"DAY","GRR","348","6261","151","43"
"DAY","JFK","90","1572","35","38"
"DAY","LAN","269","3923","96","35"
"DAY","LAX","179","4330","97","54"
"DAY","LGA","349","3314","80","22"
"DAY","MCO","322","4085","101","31"
"DAY","MIA","182","2135","53","29"
"DAY","MSP","167","1621","37","22"
"DAY","ORD","865","3548","106","12"
"DAY","PHL","426","4400","108","25"
"DAY","PIT","356","4370","105","29"
"DAY","SBN","352","5282","130","36"
"DAY","SDF","251","2937","69","27"
"DAY","SFO","90","559","22","24"
"DAY","STL","345","3053","81","23"
"DAY","SYR","1","19","1","100"
"DAY","TOL","179","2397","50","27"
"DAY","TPA","231","4486","134","58"
"DCA","ALB","166","1639","42","25"
"DCA","ATL","1386","16470","405","29"
"DCA","BDL","339","4246","102","30"
"DCA","BNA","268","452","43","16"
"DCA","BOS","1907","22372","514","26"
"DCA","BUF","235","978","34","14"
"DCA","CLE","574","2025","67","11"
"DCA","CLT","546","6105","140","25"
"DCA","CMH","405","3854","94","23"
"DCA","CRW","164","1944","39","23"
"DCA","CVG","347","5355","144","41"
"DCA","DAY","348","3216","69","19"
"DCA","DFW","836","8153","261","31"
"DCA","DTW","652","5205","140","21"
"DCA","EWR","1149","4240","155","13"
"DCA","FLL","80","1580","31","38"
"DCA","GSO","271","1497","45","16"
"DCA","IAD","109","-508","5","4"
"DCA","IAH","313","3306","88","28"
"DCA","IND","254","3220","73","28"
"DCA","ISP","150","1452","31","20"
"DCA","JFK","437","5712","145","33"
"DCA","LEX","77","1380","39","50"
"DCA","LGA","2625","1817","206","7"
"DCA","MCI","257","6084","106","41"
"DCA","MCO","423","4227","91","21"
"DCA","MEM","344","1593","73","21"
"DCA","MIA","579","8642","205","35"
"DCA","MSP","523","4208","131","25"
"DCA","MSY","155","2789","68","43"
"DCA","ORD","1710","2749","199","11"
"DCA","ORF","250","1396","40","16"
"DCA","PBI","168","3200","72","42"
"DCA","PIT","613","6543","154","25"
"DCA","PVD","551","5094","116","21"
"DCA","RDU","785","5003","148","18"
"DCA","ROC","250","2067","52","20"
"DCA","SDF","175","1784","42","24"
"DCA","STL","807","3948","217","26"
"DCA","SYR","601","4584","120","19"
"DCA","TPA","185","2443","49","26"
"DEN","ABQ","843","6869","142","16"
"DEN","AMA","172","-115","25","14"
"DEN","ATL","844","10386","188","22"
"DEN","AUS","251","2245","48","19"
"DEN","BDL","168","377","22","13"
"DEN","BFL","117","2240","49","41"
"DEN","BIL","541","3675","84","15"
"DEN","BIS","262","2881","41","15"
"DEN","BOI","510","2746","83","16"
"DEN","BOS","488","6291","156","31"
"DEN","BUF","83","1520","36","43"
"DEN","BUR","559","5481","113","20"
"DEN","BWI","185","1315","30","16"
"DEN","BZN","161","2442","31","19"
"DEN","CID","320","3872","72","22"
"DEN","CLE","489","4849","99","20"
"DEN","CLT","183","1646","37","20"
"DEN","CMH","168","424","21","12"
"DEN","COS","734","5676","113","15"
"DEN","CPR","265","2033","38","14"
"DEN","CVG","238","900","36","15"
"DEN","DAY","88","1940","32","36"
"DEN","DFW","1730","14129","296","17"
"DEN","DSM","574","2831","74","12"
"DEN","DTW","710","8005","173","24"
"DEN","ELP","283","1331","37","13"
"DEN","EUG","336","2490","58","17"
"DEN","EWR","748","16267","254","33"
"DEN","FAR","141","698","20","14"
"DEN","FAT","299","4936","68","22"
"DEN","FSD","366","2399","60","16"
"DEN","GEG","404","2608","75","18"
"DEN","GJT","401","3840","76","18"
"DEN","HNL","101","765","30","29"
"DEN","HOU","251","1308","34","13"
"DEN","IAD","770","7295","143","18"
"DEN","IAH","938","15627","210","22"
"DEN","ICT","684","1000","86","12"
"DEN","IND","340","2059","53","15"
"DEN","JFK","177","2100","76","42"
"DEN","LAS","1061","15025","262","24"
"DEN","LAX","1693","33294","537","31"
"DEN","LGA","829","7594","157","18"
"DEN","LNK","348","2310","54","15"
"DEN","MCI","819","3364","105","12"
"DEN","MCO","331","4796","85","25"
"DEN","MDW","585","432","61","10"
"DEN","MEM","227","1622","34","14"
"DEN","MIA","295","1940","66","22"
"DEN","MKE","410","4347","93","22"
"DEN","MLI","119","1913","34","28"
"DEN","MSN","172","856","23","13"
"DEN","MSP","1071","13920","265","24"
"DEN","MSY","339","3192","72","21"
"DEN","OAK","727","9087","175","24"
"DEN","OKC","712","1067","66","9"
"DEN","OMA","752","5488","131","17"
"DEN","ONT","681","7447","147","21"
"DEN","ORD","2054","24243","434","21"
"DEN","PDX","654","9452","170","25"
"DEN","PHL","380","7177","124","32"
"DEN","PHX","1265","17830","302","23"
"DEN","PIH","1","59","1","100"
"DEN","PIT","452","7166","154","34"
"DEN","PSP","336","1874","59","17"
"DEN","RAP","252","1508","30","11"
"DEN","RNO","672","7981","141","20"
"DEN","SAN","821","11387","226","27"
"DEN","SAT","261","2299","46","17"
"DEN","SBA","258","1672","45","17"
"DEN","SCK","51","232","7","13"
"DEN","SDF","90","970","15","16"
"DEN","SEA","848","13575","268","31"
"DEN","SFO","1321","29650","540","40"
"DEN","SGF","220","283","35","15"
"DEN","SJC","668","8930","174","26"
"DEN","SLC","1399","19982","363","25"
"DEN","SMF","662","8809","153","23"
"DEN","SNA","429","4797","95","22"
"DEN","STL","916","8441","193","21"
"DEN","TPA","174","939","32","18"
"DEN","TUL","581","1704","69","11"
"DEN","TUS","518","5818","125","24"
"DFW","ABQ","972","10014","258","26"
"DFW","AMA","620","6251","150","24"
"DFW","ATL","1890","15232","401","21"
"DFW","AUS","1569","17338","398","25"
"DFW","BDL","88","1052","31","35"
"DFW","BFL","178","950","37","20"
"DFW","BHM","260","2214","56","21"
"DFW","BNA","797","6249","154","19"
"DFW","BOS","573","7121","167","29"
"DFW","BTR","619","7679","164","26"
"DFW","BUR","179","1102","39","21"
"DFW","BWI","522","4770","108","20"
"DFW","CLE","174","1294","42","24"
"DFW","CLT","616","6721","147","23"
"DFW","CMH","175","939","35","20"
"DFW","COS","246","1028","33","13"
"DFW","CRP","318","1837","50","15"
"DFW","CVG","531","4542","122","22"
"DFW","DAY","267","4238","91","34"
"DFW","DCA","795","9395","289","36"
"DFW","DEN","1648","22769","411","24"
"DFW","DSM","160","1129","27","16"
"DFW","DTW","839","8243","209","24"
"DFW","ELP","968","10383","259","26"
"DFW","EWR","608","7055","183","30"
"DFW","FLL","259","2384","62","23"
"DFW","GSO","91","1074","27","29"
"DFW","GUC","27","392","8","29"
"DFW","HDN","28","157","3","10"
"DFW","HNL","241","1160","63","26"
"DFW","HOU","1210","10085","230","19"
"DFW","HRL","342","1849","54","15"
"DFW","HSV","178","822","29","16"
"DFW","IAD","475","4982","149","31"
"DFW","IAH","2188","20248","429","19"
"DFW","ICT","351","2112","53","15"
"DFW","IND","259","1486","42","16"
"DFW","JAN","531","4057","105","19"
"DFW","JAX","259","1398","37","14"
"DFW","JFK","263","1982","83","31"
"DFW","LAS","791","9244","230","29"
"DFW","LAX","1191","21069","487","40"
"DFW","LBB","705","8074","197","27"
"DFW","LGA","949","10454","242","25"
"DFW","LGB","430","1459","78","18"
"DFW","LIT","791","6217","153","19"
"DFW","MAF","361","1953","65","18"
"DFW","MCI","793","7496","167","21"
"DFW","MCO","650","9118","215","33"
"DFW","MEM","1089","8919","197","18"
"DFW","MIA","467","3460","92","19"
"DFW","MLU","89","1432","22","24"
"DFW","MOB","87","214","11","12"
"DFW","MSP","695","6873","179","25"
"DFW","MSY","1048","10222","239","22"
"DFW","OAK","175","1327","44","25"
"DFW","OKC","1515","12486","261","17"
"DFW","OMA","338","1900","46","13"
"DFW","ONT","669","6554","190","28"
"DFW","ORD","1580","12479","349","22"
"DFW","ORF","172","1685","34","19"
"DFW","PBI","259","2602","54","20"
"DFW","PDX","360","3958","115","31"
"DFW","PHL","605","5902","167","27"
"DFW","PHX","957","11166","273","28"
"DFW","PIT","530","5423","155","29"
"DFW","PSP","57","582","13","22"
"DFW","RDU","352","2949","69","19"
"DFW","RIC","90","442","13","14"
"DFW","RNO","262","1583","57","21"
"DFW","RSW","104","690","22","21"
"DFW","SAN","794","10550","269","33"
"DFW","SAT","1736","17191","419","24"
"DFW","SAV","87","788","12","13"
"DFW","SDF","429","2663","66","15"
"DFW","SEA","621","7111","178","28"
"DFW","SFO","1083","23236","493","45"
"DFW","SHV","973","10382","214","21"
"DFW","SJC","358","3083","102","28"
"DFW","SJU","87","9","15","17"
"DFW","SLC","766","9524","252","32"
"DFW","SMF","352","2776","94","26"
"DFW","SNA","409","2725","87","21"
"DFW","STL","1172","6685","204","17"
"DFW","TPA","704","5548","147","20"
"DFW","TUL","1467","10107","199","13"
"DFW","TUS","347","1790","76","21"
"DLH","MSP","359","3498","77","21"
"DRO","GJT","85","874","11","12"
"DRO","PHX","87","393","12","13"
"DSM","CID","258","3243","68","26"
"DSM","DEN","589","7535","112","19"
"DSM","DFW","267","-187","33","12"
"DSM","FSD","86","1212","30","34"
"DSM","MEM","170","795","17","10"
"DSM","MLI","57","-97","1","1"
"DSM","MSP","338","3326","67","19"
"DSM","OMA","179","796","12","6"
"DSM","ORD","879","3591","134","15"
"DSM","PHX","262","2775","57","21"
"DSM","STL","502","5476","125","24"
"DTW","ABE","231","1928","42","18"
"DTW","ALB","224","2996","55","24"
"DTW","ATL","1235","9510","262","21"
"DTW","ATW","132","1110","29","21"
"DTW","AZO","268","2871","64","23"
"DTW","BDL","393","4506","111","28"
"DTW","BNA","553","3976","109","19"
"DTW","BOS","550","11501","207","37"
"DTW","BUF","305","3894","92","30"
"DTW","BWI","591","6220","137","23"
"DTW","CAK","212","1545","36","16"
"DTW","CID","89","1089","23","25"
"DTW","CLE","675","8036","143","21"
"DTW","CLT","339","2345","54","15"
"DTW","CMH","305","4527","104","34"
"DTW","CVG","744","8853","181","24"
"DTW","CWA","137","899","28","20"
"DTW","DAY","265","2631","53","20"
"DTW","DCA","622","7440","198","31"
"DTW","DEN","732","10761","204","27"
"DTW","DFW","852","6519","263","30"
"DTW","ERI","219","1976","44","20"
"DTW","EWR","967","10105","201","20"
"DTW","FLL","167","1340","29","17"
"DTW","FWA","282","3190","82","29"
"DTW","GRB","295","3563","79","26"
"DTW","GRR","383","6067","128","33"
"DTW","HOU","238","2102","75","31"
"DTW","HPN","243","3688","82","33"
"DTW","IAD","570","3490","87","15"
"DTW","IAH","250","4258","97","38"
"DTW","IND","617","7617","163","26"
"DTW","JFK","347","3778","93","26"
"DTW","LAN","254","1948","37","14"
"DTW","LAS","79","820","25","31"
"DTW","LAX","325","9332","201","61"
"DTW","LGA","800","12623","294","36"
"DTW","MBS","434","5837","130","29"
"DTW","MCI","637","4172","116","18"
"DTW","MCO","330","5940","150","45"
"DTW","MDW","956","2685","133","13"
"DTW","MEM","399","5039","134","33"
"DTW","MIA","275","3906","95","34"
"DTW","MKE","621","8416","194","31"
"DTW","MSN","308","4320","102","33"
"DTW","MSP","723","12179","251","34"
"DTW","ORD","1637","11601","316","19"
"DTW","PBI","155","2322","44","28"
"DTW","PHL","808","10249","215","26"
"DTW","PHX","155","2517","67","43"
"DTW","PIA","130","917","19","14"
"DTW","PIT","989","8615","183","18"
"DTW","PVD","227","2775","60","26"
"DTW","RDU","268","821","26","9"
"DTW","ROC","366","4241","117","31"
"DTW","SAN","142","2779","65","45"
"DTW","SBN","287","2353","57","19"
"DTW","SDF","214","1806","48","22"
"DTW","SEA","156","2592","72","46"
"DTW","SFO","333","7312","178","53"
"DTW","SRQ","78","1118","31","39"
"DTW","STL","867","8901","221","25"
"DTW","SYR","301","4017","83","27"
"DTW","TPA","262","3715","91","34"
"EAU","LSE","76","-347","6","7"
"EAU","MSP","245","1769","27","11"
"ELM","BGM","89","-256","3","3"
"ELM","ITH","91","501","8","8"
"ELM","PIT","256","2429","34","13"
"ELM","SYR","260","-180","7","2"
"ELP","ABQ","622","2653","62","9"
"ELP","AUS","322","3374","77","23"
"ELP","DAL","303","-522","26","8"
"ELP","DEN","300","2267","31","10"
"ELP","DFW","980","3521","90","9"
"ELP","HOU","220","3039","73","33"
"ELP","IAH","177","825","13","7"
"ELP","LAS","88","390","10","11"
"ELP","LAX","333","4390","84","25"
"ELP","LBB","261","1490","39","14"
"ELP","MAF","301","1217","36","11"
"ELP","PHX","1083","7148","152","14"
"ELP","SAN","167","365","14","8"
"ELP","SAT","304","1545","29","9"
"ELP","SFO","62","2536","42","67"
"ELP","SLC","1","21","1","100"
"ELP","TUS","169","2045","46","27"
"ERI","DTW","251","564","34","13"
"ERI","PIT","449","3697","84","18"
"EUG","DEN","268","3029","52","19"
"EUG","MFR","162","1649","30","18"
"EUG","PDX","181","425","14","7"
"EUG","SFO","565","14772","263","46"
"EVV","ATL","112","-47","9","8"
"EVV","DAY","255","2826","56","21"
"EVV","IND","268","871","14","5"
"EVV","SDF","65","237","3","4"
"EWR","ATL","1220","10829","289","23"
"EWR","AUS","39","1322","33","84"
"EWR","BDL","579","3840","100","17"
"EWR","BNA","269","-130","26","9"
"EWR","BOS","2202","7762","373","16"
"EWR","BTV","325","2958","70","21"
"EWR","BUF","990","5712","174","17"
"EWR","BWI","453","1902","72","15"
"EWR","CAE","267","2189","50","18"
"EWR","CHS","89","1027","24","26"
"EWR","CLE","995","3481","131","13"
"EWR","CLT","767","6405","192","25"
"EWR","CMH","550","5764","135","24"
"EWR","CVG","579","10995","306","52"
"EWR","DAB","10","633","9","90"
"EWR","DAY","260","2483","69","26"
"EWR","DCA","1144","5630","148","12"
"EWR","DEN","770","15557","303","39"
"EWR","DFW","535","765","97","18"
"EWR","DTW","982","9767","221","22"
"EWR","FLL","641","8806","169","26"
"EWR","GSO","477","5291","115","24"
"EWR","HNL","32","-601","8","25"
"EWR","IAD","780","5048","130","16"
"EWR","IAH","493","13063","258","52"
"EWR","IND","393","6441","150","38"
"EWR","JAX","474","5739","124","26"
"EWR","JFK","12","237","6","50"
"EWR","LAS","81","1867","33","40"
"EWR","LAX","520","6754","167","32"
"EWR","LGA","17","343","8","47"
"EWR","MCI","262","1442","54","20"
"EWR","MCO","709","9230","202","28"
"EWR","MEM","260","941","56","21"
"EWR","MIA","343","8231","127","37"
"EWR","MLB","11","228","6","54"
"EWR","MSP","420","4474","124","29"
"EWR","MSY","224","2371","59","26"
"EWR","ONT","74","1637","29","39"
"EWR","ORD","2938","17813","622","21"
"EWR","ORF","862","7490","174","20"
"EWR","ORH","248","731","41","16"
"EWR","PBI","432","6172","136","31"
"EWR","PHL","15","582","9","60"
"EWR","PHX","99","2483","40","40"
"EWR","PIT","1179","13248","309","26"
"EWR","PVD","308","180","37","12"
"EWR","PWM","414","1700","63","15"
"EWR","RDU","844","2978","120","14"
"EWR","RIC","354","6349","119","33"
"EWR","ROA","77","488","13","16"
"EWR","ROC","843","6858","151","17"
"EWR","RSW","180","3165","59","32"
"EWR","SAN","75","542","20","26"
"EWR","SFO","326","7688","152","46"
"EWR","SJC","73","407","17","23"
"EWR","SJU","372","3230","82","22"
"EWR","SRQ","179","2832","58","32"
"EWR","STL","429","629","60","13"
"EWR","STT","37","494","11","29"
"EWR","SYR","912","5336","149","16"
"EWR","TPA","470","8434","170","36"
"EWR","UCA","77","1658","29","37"
"EYW","MIA","530","1965","37","6"
"FAI","ANC","722","8448","133","18"
"FAI","JNU","85","542","11","12"
"FAR","BIS","91","307","11","12"
"FAR","DEN","149","877","23","15"
"FAR","FSD","181","1353","26","14"
"FAR","MSP","436","4932","100","22"
"FAT","BFL","51","535","14","27"
"FAT","DEN","292","2491","47","16"
"FAT","LAX","724","8907","165","22"
"FAT","RNO","261","4094","86","32"
"FAT","SCK","157","2116","27","17"
"FAT","SFO","344","6460","124","36"
"FAT","SLC","88","1460","17","19"
"FAY","BWI","183","-662","17","9"
"FAY","CLT","836","2664","55","6"
"FAY","ORF","77","658","10","12"
"FCA","HLN","87","444","8","9"
"FCA","MSO","17","617","14","82"
"FLG","GCN","122","1123","21","17"
"FLG","PHX","454","2770","53","11"
"FLL","ATL","1239","6180","184","14"
"FLL","BDL","103","997","23","22"
"FLL","BOS","297","4026","75","25"
"FLL","BWI","197","1183","37","18"
"FLL","CLE","91","524","16","17"
"FLL","CLT","273","1217","34","12"
"FLL","CVG","182","1984","51","28"
"FLL","DAY","92","234","15","16"
"FLL","DCA","79","1139","23","29"
"FLL","DFW","360","3214","80","22"
"FLL","DTW","170","2188","63","37"
"FLL","EWR","664","6871","139","20"
"FLL","IAD","388","1113","41","10"
"FLL","IAH","214","3545","71","33"
"FLL","ISP","160","1262","35","21"
"FLL","JAX","334","668","23","6"
"FLL","JFK","359","3152","80","22"
"FLL","LGA","804","6765","152","18"
"FLL","MCO","697","3730","67","9"
"FLL","MEM","90","220","10","11"
"FLL","MIA","501","3077","85","16"
"FLL","MSY","91","39","9","9"
"FLL","ORD","333","1494","62","18"
"FLL","PBI","542","3930","100","18"
"FLL","PHL","550","5523","114","20"
"FLL","PIT","198","1321","35","17"
"FLL","RDU","266","632","17","6"
"FLL","RSW","71","446","10","14"
"FLL","STL","172","-631","32","18"
"FLL","TPA","858","2265","50","5"
"FNT","DAY","274","2462","65","23"
"FSD","DEN","380","2469","60","15"
"FSD","DSM","86","821","18","20"
"FSD","FAR","179","2603","50","27"
"FSD","MLI","89","208","3","3"
"FSD","MSP","327","3079","69","21"
"FSD","OMA","85","816","19","22"
"FSD","ORD","173","363","14","8"
"FSD","RAP","266","655","23","8"
"FSD","STL","88","150","8","9"
"FSD","SUX","84","400","12","14"
"FWA","ATL","91","691","19","20"
"FWA","CAK","86","216","5","5"
"FWA","CVG","92","1360","32","34"
"FWA","DAY","183","1623","25","13"
"FWA","DTW","320","1869","42","13"
"FWA","ORD","265","864","25","9"
"FWA","TOL","90","434","4","4"
"GCN","FLG","125","762","22","17"
"GCN","LAS","205","1441","30","14"
"GCN","PHX","89","920","16","17"
"GEG","BIL","91","751","8","8"
"GEG","DEN","428","4066","66","15"
"GEG","MSP","171","1289","32","18"
"GEG","ORD","145","1366","29","20"
"GEG","PDX","235","2909","59","25"
"GEG","SEA","1081","8683","188","17"
"GEG","SFO","430","10602","198","46"
"GEG","SLC","267","1039","28","10"
"GFK","MSP","311","3507","76","24"
"GJT","DEN","416","5193","54","12"
"GJT","DRO","87","1206","25","28"
"GJT","PHX","82","410","11","13"
"GNV","ATL","351","424","26","7"
"GNV","MIA","255","143","11","4"
"GPT","MEM","249","2290","46","18"
"GPT","MOB","74","911","21","28"
"GRB","DTW","316","2569","51","16"
"GRB","MSP","343","3174","72","20"
"GRR","DAY","351","4755","112","31"
"GRR","DTW","408","2052","59","14"
"GRR","MBS","74","489","16","21"
"GRR","MEM","163","583","27","16"
"GRR","MSP","254","2260","57","22"
"GRR","ORD","964","1827","91","9"
"GRR","PIT","299","2909","50","16"
"GSO","ATL","1023","5175","157","15"
"GSO","BNA","87","77","5","5"
"GSO","BOS","83","869","27","32"
"GSO","BWI","439","1937","57","12"
"GSO","CLT","808","5041","105","12"
"GSO","DCA","248","1596","31","12"
"GSO","DFW","90","192","11","12"
"GSO","EWR","418","1078","51","12"
"GSO","FAY","156","2544","58","37"
"GSO","IAD","178","-320","13","7"
"GSO","ILM","255","1762","46","18"
"GSO","LGA","374","2109","59","15"
"GSO","ORD","414","2641","75","18"
"GSO","ORF","15","217","3","20"
"GSO","PHL","77","631","13","16"
"GSO","PIT","271","1287","22","8"
"GSO","RDU","532","971","40","7"
"GSO","RIC","166","821","12","7"
"GSO","SDF","76","1029","24","31"
"GSO","TPA","86","672","15","17"
"GSP","ATL","1164","1707","107","9"
"GSP","CHS","16","-60","1","6"
"GSP","CLT","457","2757","64","14"
"GSP","GSO","75","317","5","6"
"GSP","LGA","168","817","22","13"
"GSP","PIT","88","480","9","10"
"GSP","RDU","184","1440","20","10"
"GSP","SAV","16","351","6","37"
"GTF","BIL","357","-124","20","5"
"GTF","BZN","86","-78","8","9"
"GTF","HLN","90","926","10","11"
"GTF","MSO","177","1624","48","27"
"GTF","MSP","179","1225","31","17"
"GTF","SLC","178","877","25","14"
"GUC","DFW","27","740","9","33"
"GUC","ORD","2","20","1","50"
"GUM","HNL","64","460","15","23"
"GUM","ROR","66","940","14","21"
"GUM","SPN","311","4563","63","20"
"GUM","YAP","25","88","3","12"
"HDN","DFW","28","530","11","39"
"HDN","LAX","8","-31","1","12"
"HDN","MSP","6","174","4","66"
"HDN","ORD","17","345","4","23"
"HDN","SFO","5","43","2","40"
"HLN","FCA","90","1128","30","33"
"HLN","SLC","178","1459","30","16"
"HNL","ANC","43","52","7","16"
"HNL","ATL","63","-105","7","11"
"HNL","DEN","113","298","21","18"
"HNL","DFW","251","-599","35","13"
"HNL","EWR","35","-102","4","11"
"HNL","GUM","59","1031","13","22"
"HNL","JFK","28","-20","4","14"
"HNL","LAX","1448","16455","450","31"
"HNL","OGG","246","1628","37","15"
"HNL","ORD","308","2097","71","23"
"HNL","SAN","87","1202","37","42"
"HNL","SEA","176","2425","68","38"
"HNL","SFO","884","10395","228","25"
"HNL","STL","86","-208","9","10"
"HOU","ATL","519","4469","99","19"
"HOU","AUS","909","1908","109","11"
"HOU","BHM","85","-170","6","7"
"HOU","BNA","392","-153","50","12"
"HOU","CRP","604","2810","73","12"
"HOU","DAL","2589","8584","312","12"
"HOU","DEN","253","5469","100","39"
"HOU","DFW","1316","7736","155","11"
"HOU","DTW","256","1562","50","19"
"HOU","ELP","237","2226","55","23"
"HOU","HRL","676","1551","90","13"
"HOU","IAH","642","1863","23","3"
"HOU","JFK","87","913","21","24"
"HOU","LAS","153","354","17","11"
"HOU","LAX","335","7684","153","45"
"HOU","LGA","237","990","28","11"
"HOU","LIT","86","155","3","3"
"HOU","MAF","162","1139","38","23"
"HOU","MEM","325","2828","48","14"
"HOU","MIA","314","1198","42","13"
"HOU","MSY","1355","3583","171","12"
"HOU","OKC","160","1018","27","16"
"HOU","PHX","405","2203","67","16"
"HOU","SAT","1244","4469","160","12"
"HOU","STL","722","4798","147","20"
"HOU","TUL","223","688","24","10"
"HPN","DTW","257","3184","71","27"
"HPN","IAD","178","942","23","12"
"HPN","ORD","175","-73","25","14"
"HRL","AUS","75","374","5","6"
"HRL","DFW","359","1191","19","5"
"HRL","HOU","599","1211","68","11"
"HRL","IAH","389","1559","27","6"
"HRL","SAT","265","500","21","7"
"HSV","ATL","394","545","24","6"
"HSV","BHM","362","70","9","2"
"HSV","BNA","265","-673","8","3"
"HSV","DFW","89","-262","5","5"
"HSV","MEM","407","3136","53","13"
"HTS","CLT","274","966","19","6"
"HTS","CVG","91","817","26","28"
"HTS","PIT","255","1914","47","18"
"IAD","ATL","586","6545","195","33"
"IAD","BDL","538","1187","50","9"
"IAD","BOS","791","4270","163","20"
"IAD","BUF","233","934","44","18"
"IAD","BWI","30","112","5","16"
"IAD","CAE","174","899","23","13"
"IAD","CHS","177","2602","65","36"
"IAD","CLE","546","2321","68","12"
"IAD","DCA","111","-671","8","7"
"IAD","DEN","776","15777","290","37"
"IAD","DFW","551","5252","178","32"
"IAD","DTW","579","1540","60","10"
"IAD","EWR","797","5907","152","19"
"IAD","FLL","394","3645","102","25"
"IAD","GSO","180","-1329","9","5"
"IAD","HPN","175","-491","16","9"
"IAD","IAH","250","3146","64","25"
"IAD","ISP","228","-191","25","10"
"IAD","JAX","286","1436","49","17"
"IAD","JFK","197","730","26","13"
"IAD","LAX","604","6457","198","32"
"IAD","LGA","738","625","52","7"
"IAD","MCO","574","4104","142","24"
"IAD","MDT","30","4","3","10"
"IAD","MDW","243","955","39","16"
"IAD","MEM","255","2106","55","21"
"IAD","MIA","337","3259","86","25"
"IAD","MSP","169","1653","43","25"
"IAD","MSY","282","1969","67","23"
"IAD","MYR","29","47","1","3"
"IAD","ORD","612","3232","115","18"
"IAD","ORF","121","509","15","12"
"IAD","PBI","233","2496","58","24"
"IAD","PHF","58","12","4","6"
"IAD","PHL","82","601","10","12"
"IAD","PIT","360","2114","39","10"
"IAD","RDU","205","1177","35","17"
"IAD","RIC","89","328","3","3"
"IAD","ROC","264","208","22","8"
"IAD","RSW","165","815","38","23"
"IAD","SAV","59","23","5","8"
"IAD","SEA","82","682","23","28"
"IAD","SFO","330","6919","152","46"
"IAD","SJU","15","84","4","26"
"IAD","SLC","268","1327","46","17"
"IAD","STL","233","1062","47","20"
"IAD","TPA","495","3751","116","23"
"IAH","ABQ","165","1621","34","20"
"IAH","ATL","1170","7681","202","17"
"IAH","AUS","595","4440","91","15"
"IAH","BNA","350","762","19","5"
"IAH","BOS","258","1654","50","19"
"IAH","BTR","218","550","26","11"
"IAH","BWI","345","98","37","10"
"IAH","CLE","260","-189","32","12"
"IAH","CLT","271","2286","43","15"
"IAH","CMH","80","-8","7","8"
"IAH","CRP","320","1256","45","14"
"IAH","CVG","271","2519","75","27"
"IAH","DAL","609","1187","37","6"
"IAH","DCA","304","2971","60","19"
"IAH","DEN","1001","18429","296","29"
"IAH","DFW","2004","14168","305","15"
"IAH","DTW","242","-105","24","9"
"IAH","ELP","169","2354","39","23"
"IAH","EWR","475","6506","133","28"
"IAH","FLL","291","2175","57","19"
"IAH","HOU","642","427","20","3"
"IAH","HRL","377","1574","63","16"
"IAH","IAD","250","1628","43","17"
"IAH","ICT","143","1976","30","20"
"IAH","IND","81","48","9","11"
"IAH","JAX","164","634","26","15"
"IAH","JFK","90","429","19","21"
"IAH","LAS","167","1960","44","26"
"IAH","LAX","633","15920","289","45"
"IAH","LFT","220","1056","28","12"
"IAH","LGA","497","6478","123","24"
"IAH","MAF","81","-31","10","12"
"IAH","MCI","214","818","26","12"
"IAH","MCO","332","788","37","11"
"IAH","MEM","234","2991","62","26"
"IAH","MFE","406","2648","81","19"
"IAH","MIA","436","3077","82","18"
"IAH","MOB","168","-1152","9","5"
"IAH","MSP","236","1598","50","21"
"IAH","MSY","749","2865","84","11"
"IAH","OKC","235","1726","26","11"
"IAH","OMA","86","137","9","10"
"IAH","ONT","162","989","32","19"
"IAH","ORD","1049","7661","213","20"
"IAH","PBI","77","-497","6","7"
"IAH","PHL","387","-189","50","12"
"IAH","PHX","262","3520","67","25"
"IAH","PIT","447","4478","121","27"
"IAH","PNS","209","-516","13","6"
"IAH","RSW","85","1009","21","24"
"IAH","SAN","260","3924","72","27"
"IAH","SAT","632","2819","99","15"
"IAH","SEA","84","1945","43","51"
"IAH","SFO","499","15078","275","55"
"IAH","SHV","157","-685","11","7"
"IAH","SJC","154","1516","35","22"
"IAH","SLC","176","1637","34","19"
"IAH","STL","501","3544","105","20"
"IAH","TPA","338","789","37","10"
"IAH","TUL","247","279","28","11"
"ICT","DEN","683","4768","101","14"
"ICT","DFW","357","-354","30","8"
"ICT","IAH","144","1265","21","14"
"ICT","LAS","86","877","25","29"
"ICT","LIT","89","231","8","8"
"ICT","MCI","257","-892","6","2"
"ICT","MEM","333","3553","78","23"
"ICT","OMA","52","-151","6","11"
"ICT","ORD","525","3486","98","18"
"ICT","PHX","268","1391","29","10"
"ICT","PIT","86","517","16","18"
"ICT","SGF","348","1963","52","14"
"ICT","STL","347","2078","53","15"
"IDA","JAC","74","1231","29","39"
"IDA","ORD","14","375","8","57"
"IDA","SLC","238","2247","42","17"
"ILM","BWI","166","606","6","3"
