"year","month","dayofmonth","totalflights","delaypercentage"
1998,6,3,"15081","17"
1998,6,4,"15097","31"
1998,6,5,"15126","29"
1998,6,6,"13494","12"
1998,6,7,"14403","15"
1998,6,8,"15107","16"
1998,6,9,"15087","19"
1998,6,10,"15124","29"
1998,6,11,"15151","40"
1998,6,12,"15205","33"
1998,6,13,"13661","30"
1998,6,14,"14463","25"
1998,6,15,"15208","24"
1998,6,16,"15206","29"
1998,6,17,"15201","19"
1998,6,18,"15231","32"
1998,6,19,"15262","35"
1998,6,20,"13742","25"
1998,6,21,"14503","17"
1998,6,22,"15231","24"
1998,6,23,"15210","24"
1998,6,24,"15211","20"
1998,6,25,"15237","26"
1998,6,26,"15273","31"
1998,6,27,"13750","30"
1998,6,28,"14535","22"
1998,6,29,"15242","25"
1998,6,30,"15226","33"
1998,7,1,"15235","19"
1998,7,2,"15279","18"
1998,7,3,"13585","13"
1998,7,4,"12583","8"
1998,7,5,"14493","10"
1998,7,6,"15307","15"
1998,7,7,"15277","25"
1998,7,8,"15275","17"
1998,7,9,"15302","14"
1998,7,10,"15329","19"
1998,7,11,"13816","11"
1998,7,12,"14641","13"
1998,7,13,"15282","12"
1998,7,14,"15277","13"
1998,7,15,"15273","13"
1998,7,16,"15303","21"
1998,7,17,"15341","26"
1998,7,18,"13810","13"
1998,7,19,"14641","23"
1998,7,20,"15292","23"
1998,7,21,"15278","25"
1998,7,22,"15274","22"
1998,7,23,"15298","26"
1998,7,24,"15332","21"
1998,7,25,"13804","13"
1998,7,26,"14630","17"
1998,7,27,"15290","15"
1998,7,28,"15283","10"
1998,7,29,"15274","18"
1998,7,30,"15294","24"
1998,7,31,"15331","21"
1998,8,1,"13840","12"
1998,8,2,"14682","12"
1998,8,3,"15372","13"
1998,8,4,"15352","26"
1998,8,5,"15363","25"
1998,8,6,"15374","25"
1998,8,7,"15414","31"
1998,8,8,"13900","19"
1998,8,9,"14729","25"
1998,8,10,"15389","25"
1998,8,11,"15376","19"
1998,8,12,"15369","16"
1998,8,13,"15380","18"
1998,8,14,"15419","26"
1998,8,15,"13886","14"
1998,8,16,"14715","21"
1998,8,17,"15382","26"
1998,8,18,"15376","26"
1998,8,19,"15366","13"
1998,8,20,"15389","16"
1998,8,21,"15406","15"
1998,8,22,"13887","13"
1998,8,23,"14717","15"
1998,8,24,"15365","25"
1998,8,25,"15360","19"
1998,8,26,"15360","13"
1998,8,27,"15373","11"
1998,8,28,"15397","12"
1998,8,29,"13887","5"
1998,8,30,"14711","12"
1998,8,31,"15374","10"
1998,9,1,"15381","9"
1998,9,2,"15374","12"
1998,9,3,"15394","12"
1998,9,4,"15424","15"
1998,9,5,"12786","6"
1998,9,6,"12487","5"
1998,9,7,"14549","16"
1998,9,8,"15326","12"
1998,9,9,"15270","10"
1998,9,10,"15269","8"
1998,9,11,"15300","15"
1998,9,12,"13362","6"
1998,9,13,"14429","10"
1998,9,14,"15250","9"
1998,9,15,"15236","12"
1998,9,16,"15216","10"
1998,9,17,"15251","17"
1998,9,18,"15266","17"
1998,9,19,"13334","8"
1998,9,20,"14426","19"
1998,9,21,"15236","14"
1998,9,22,"15220","12"
1998,9,23,"15214","10"
1998,9,24,"15242","16"
1998,9,25,"15256","24"
1998,9,26,"13332","10"
1998,9,27,"14419","18"
1998,9,28,"15238","7"
1998,9,29,"15222","12"
1998,9,30,"15192","16"
1998,10,1,"15158","16"
1998,10,2,"15191","23"
1998,10,3,"13255","14"
1998,10,4,"14375","28"
1998,10,5,"15175","26"
1998,10,6,"15151","21"
1998,10,7,"15167","13"
1998,10,8,"15200","18"
1998,10,9,"15223","24"
1998,10,10,"13302","9"
1998,10,11,"14399","10"
1998,10,12,"15191","10"
1998,10,13,"15178","8"
1998,10,14,"15173","10"
1998,10,15,"15203","14"
1998,10,16,"15225","20"
1998,10,17,"13303","24"
1998,10,18,"14412","21"
1998,10,19,"15199","14"
1998,10,20,"15183","13"
1998,10,21,"15175","14"
1998,10,22,"15205","15"
1998,10,23,"15220","15"
1998,10,24,"13232","7"
1998,10,25,"14368","14"
1998,10,26,"15172","7"
1998,10,27,"15160","9"
1998,10,28,"15164","9"
1998,10,29,"15180","14"
1998,10,30,"15205","19"
1998,10,31,"13210","8"
1998,11,1,"14343","18"
1998,11,2,"15152","11"
1998,11,3,"15139","9"
1998,11,4,"15133","11"
1998,11,5,"15157","14"
1998,11,6,"15190","14"
1998,11,7,"13139","10"
1998,11,8,"14318","24"
1998,11,9,"15139","19"
1998,11,10,"15156","26"
1998,11,11,"15150","19"
1998,11,12,"15189","19"
1998,11,13,"15208","13"
1998,11,14,"13185","8"
1998,11,15,"14420","13"
1998,11,16,"15198","15"
1998,11,17,"15175","14"
1998,11,18,"15181","9"
1998,11,19,"15220","17"
1998,11,20,"15244","21"
1998,11,21,"13202","9"
1998,11,22,"14395","7"
1998,11,23,"15201","13"
1998,11,24,"15209","12"
1998,11,25,"15248","10"
1998,11,26,"11232","6"
1998,11,27,"11856","5"
1998,11,28,"13328","8"
1998,11,29,"14623","15"
1998,11,30,"15198","22"
1998,12,1,"15184","12"
1998,12,2,"15122","13"
1998,12,3,"15170","13"
1998,12,4,"15202","12"
1998,12,5,"13172","15"
1998,12,6,"14352","29"
1998,12,7,"15177","15"
1998,12,8,"15157","22"
1998,12,9,"15154","10"
1998,12,10,"15187","17"
1998,12,11,"15213","16"
1998,12,12,"13191","9"
1998,12,13,"14379","15"
1998,12,14,"15168","10"
1998,12,15,"15245","11"
1998,12,16,"15265","13"
1998,12,17,"15294","22"
1998,12,18,"15305","29"
1998,12,19,"13333","27"
1998,12,20,"14475","32"
1998,12,21,"15275","34"
1998,12,22,"15290","41"
1998,12,23,"15296","47"
1998,12,24,"14180","45"
1998,12,25,"12573","18"
1998,12,26,"13211","23"
1998,12,27,"14452","27"
1998,12,28,"15186","33"
1998,12,29,"15165","42"
1998,12,30,"15174","31"
1998,12,31,"13552","20"
1999,1,1,"13038","25"
1999,1,2,"13308","33"
1999,1,3,"14520","46"
1999,1,4,"15267","44"
1999,1,5,"15205","34"
1999,1,6,"15213","35"
1999,1,7,"15223","28"
1999,1,8,"15245","39"
1999,1,9,"12928","27"
1999,1,10,"14244","21"
1999,1,11,"15194","21"
1999,1,12,"15168","17"
1999,1,13,"15179","26"
1999,1,14,"15210","30"
1999,1,15,"15240","34"
1999,1,16,"12901","13"
1999,1,17,"14229","21"
1999,1,18,"15220","27"
1999,1,19,"15186","10"
1999,1,20,"15194","22"
1999,1,21,"15225","30"
1999,1,22,"15257","32"
1999,1,23,"12904","24"
1999,1,24,"14227","17"
1999,1,25,"15224","12"
1999,1,26,"15182","12"
1999,1,27,"15201","12"
1999,1,28,"15235","19"
1999,1,29,"15261","19"
1999,1,30,"12900","12"
1999,1,31,"14286","17"
1999,2,1,"15285","21"
1999,2,2,"15242","19"
1999,2,3,"15302","9"
1999,2,4,"15312","15"
1999,2,5,"15369","15"
1999,2,6,"13124","13"
1999,2,7,"14344","21"
1999,2,8,"15333","19"
1999,2,9,"15312","13"
1999,2,10,"15312","13"
1999,2,11,"15381","29"
1999,2,12,"15418","33"
1999,2,13,"13150","15"
1999,2,14,"14341","10"
1999,2,15,"15285","7"
1999,2,16,"15396","14"
1999,2,17,"15398","13"
1999,2,18,"15406","22"
1999,2,19,"15418","15"
1999,2,20,"13277","11"
1999,2,21,"14464","12"
1999,2,22,"15402","11"
1999,2,23,"15391","13"
1999,2,24,"15388","15"
1999,2,25,"15402","16"
1999,2,26,"15425","16"
1999,2,27,"13283","15"
1999,2,28,"14467","22"
1999,3,1,"15392","9"
1999,3,2,"15381","9"
1999,3,3,"15404","25"
1999,3,4,"15398","17"
1999,3,5,"15435","17"
1999,3,6,"13320","27"
1999,3,7,"14487","24"
1999,3,8,"15392","31"
1999,3,9,"15394","28"
1999,3,10,"15414","13"
1999,3,11,"15420","19"
1999,3,12,"15437","28"
1999,3,13,"13331","17"
1999,3,14,"14528","35"
1999,3,15,"15436","21"
1999,3,16,"15422","13"
1999,3,17,"15434","14"
1999,3,18,"15456","21"
1999,3,19,"15475","18"
1999,3,20,"13362","10"
1999,3,21,"14532","21"
1999,3,22,"15442","11"
1999,3,23,"15429","8"
1999,3,24,"15440","13"
1999,3,25,"15451","15"
1999,3,26,"15477","16"
1999,3,27,"13379","15"
1999,3,28,"14537","12"
1999,3,29,"15428","10"
1999,3,30,"15415","11"
1999,3,31,"15419","18"
1999,4,1,"15428","24"
1999,4,2,"15164","17"
1999,4,3,"13113","22"
1999,4,4,"14364","14"
1999,4,5,"15444","22"
1999,4,6,"15433","21"
1999,4,7,"15452","16"
1999,4,8,"15446","26"
1999,4,9,"15486","36"
1999,4,10,"13382","20"
1999,4,11,"14539","34"
1999,4,12,"15445","16"
1999,4,13,"15417","12"
1999,4,14,"15428","21"
1999,4,15,"15433","27"
1999,4,16,"15474","32"
1999,4,17,"13373","14"
1999,4,18,"14523","10"
1999,4,19,"15434","8"
1999,4,20,"15425","9"
1999,4,21,"15436","13"
1999,4,22,"15439","29"
1999,4,23,"15468","35"
1999,4,24,"13359","13"
1999,4,25,"14546","18"
1999,4,26,"15436","26"
1999,4,27,"15421","17"
1999,4,28,"15414","22"
1999,4,29,"15446","22"
1999,4,30,"15452","18"
1999,5,1,"13381","10"
1999,5,2,"14539","23"
1999,5,3,"15438","15"
1999,5,4,"15471","23"
1999,5,5,"15469","24"
1999,5,6,"15490","29"
1999,5,7,"15518","30"
1999,5,8,"13491","13"
1999,5,9,"14587","12"
1999,5,10,"15488","24"
1999,5,11,"15479","13"
1999,5,12,"15463","28"
1999,5,13,"15474","23"
1999,5,14,"15515","19"
1999,5,15,"13491","12"
1999,5,16,"14588","19"
1999,5,17,"15483","25"
1999,5,18,"15483","22"
1999,5,19,"15483","20"
1999,5,20,"15501","20"
1999,5,21,"15527","16"
1999,5,22,"13501","11"
1999,5,23,"14592","26"
1999,5,24,"15502","25"
1999,5,25,"15499","19"
1999,5,26,"15502","20"
1999,5,27,"15505","18"
1999,5,28,"15519","18"
1999,5,29,"12809","14"
1999,5,30,"12601","9"
1999,5,31,"14665","17"
1999,6,1,"15487","21"
1999,6,2,"15575","22"
1999,6,3,"15602","17"
1999,6,4,"15621","26"
1999,6,5,"13663","11"
1999,6,6,"14846","22"
1999,6,7,"15661","16"
1999,6,8,"15629","18"
1999,6,9,"15639","23"
1999,6,10,"15714","35"
1999,6,11,"15717","39"
1999,6,12,"13908","32"
1999,6,13,"14941","38"
1999,6,14,"15733","27"
1999,6,15,"15705","20"
1999,6,16,"15726","24"
1999,6,17,"15746","22"
1999,6,18,"15758","18"
1999,6,19,"13938","14"
1999,6,20,"14945","19"
1999,6,21,"15750","20"
1999,6,22,"15714","24"
1999,6,23,"15731","21"
1999,6,24,"15750","30"
1999,6,25,"15772","31"
1999,6,26,"13951","23"
1999,6,27,"14975","30"
1999,6,28,"15769","37"
1999,6,29,"15750","27"
1999,6,30,"15751","24"
1999,7,1,"15755","39"
1999,7,2,"15768","33"
1999,7,3,"13474","18"
1999,7,4,"12302","6"
1999,7,5,"15153","17"
1999,7,6,"15780","33"
1999,7,7,"15770","25"
1999,7,8,"15780","21"
1999,7,9,"15831","25"
1999,7,10,"14049","21"
1999,7,11,"15040","22"
1999,7,12,"15830","17"
1999,7,13,"15815","13"
1999,7,14,"15815","16"
1999,7,15,"15832","18"
1999,7,16,"15807","22"
1999,7,17,"14081","24"
1999,7,18,"15051","27"
1999,7,19,"15807","26"
1999,7,20,"15786","20"
1999,7,21,"15787","29"
1999,7,22,"15791","31"
1999,7,23,"15816","30"
1999,7,24,"14077","32"
1999,7,25,"15031","24"
1999,7,26,"15801","21"
1999,7,27,"15791","17"
1999,7,28,"15793","31"
1999,7,29,"15776","26"
1999,7,30,"15790","28"
1999,7,31,"14068","26"
1999,8,1,"15031","24"
1999,8,2,"15794","14"
1999,8,3,"15771","15"
1999,8,4,"15785","19"
1999,8,5,"15811","25"
1999,8,6,"15833","21"
1999,8,7,"14087","19"
1999,8,8,"15059","26"
1999,8,9,"15823","22"
1999,8,10,"15788","16"
1999,8,11,"15800","18"
1999,8,12,"15804","25"
1999,8,13,"15820","29"
1999,8,14,"14099","27"
1999,8,15,"15068","18"
1999,8,16,"15823","12"
1999,8,17,"15815","15"
1999,8,18,"15806","18"
1999,8,19,"15828","23"
1999,8,20,"15844","30"
1999,8,21,"14100","13"
1999,8,22,"15059","15"
1999,8,23,"15801","17"
1999,8,24,"15798","26"
1999,8,25,"15805","20"
1999,8,26,"15805","23"
1999,8,27,"15808","29"
1999,8,28,"14071","12"
1999,8,29,"15036","16"
1999,8,30,"15811","13"
1999,8,31,"15966","12"
1999,9,1,"15983","11"
1999,9,2,"15987","12"
1999,9,3,"15997","16"
1999,9,4,"13290","10"
1999,9,5,"12665","11"
1999,9,6,"14916","17"
1999,9,7,"15900","20"
1999,9,8,"15845","18"
1999,9,9,"15856","18"
1999,9,10,"15880","18"
1999,9,11,"13801","8"
1999,9,12,"15002","15"
1999,9,13,"15839","13"
1999,9,14,"15818","10"
1999,9,15,"15834","18"
1999,9,16,"15843","13"
1999,9,17,"15853","24"
1999,9,18,"13759","9"
1999,9,19,"14991","18"
1999,9,20,"15836","15"
1999,9,21,"15822","17"
1999,9,22,"15824","13"
1999,9,23,"15841","16"
1999,9,24,"15850","17"
1999,9,25,"13743","12"
1999,9,26,"14982","21"
1999,9,27,"15834","17"
1999,9,28,"15814","22"
1999,9,29,"15814","24"
1999,9,30,"15832","16"
1999,10,1,"15867","15"
1999,10,2,"13780","9"
1999,10,3,"15122","22"
1999,10,4,"15876","24"
1999,10,5,"15888","9"
1999,10,6,"15897","18"
1999,10,7,"15916","14"
1999,10,8,"15913","27"
1999,10,9,"13797","15"
1999,10,10,"15143","21"
1999,10,11,"15906","14"
1999,10,12,"15898","14"
1999,10,13,"15909","28"
1999,10,14,"15906","24"
1999,10,15,"15923","17"
1999,10,16,"13813","14"
1999,10,17,"15139","24"
1999,10,18,"15912","16"
1999,10,19,"15901","15"
1999,10,20,"15893","19"
1999,10,21,"15920","14"
1999,10,22,"15923","25"
1999,10,23,"13796","11"
1999,10,24,"15149","15"
1999,10,25,"15896","12"
1999,10,26,"15904","10"
1999,10,27,"15902","10"
1999,10,28,"15920","12"
1999,10,29,"15923","13"
1999,10,30,"13617","13"
1999,10,31,"14945","11"
1999,11,1,"15792","16"
1999,11,2,"15779","21"
1999,11,3,"15809","13"
1999,11,4,"15817","18"
1999,11,5,"15826","16"
1999,11,6,"13650","7"
1999,11,7,"14966","16"
1999,11,8,"15812","10"
1999,11,9,"15803","8"
1999,11,10,"15804","18"
1999,11,11,"15823","13"
1999,11,12,"15827","17"
1999,11,13,"13687","13"
1999,11,14,"15006","22"
1999,11,15,"15823","18"
1999,11,16,"15808","15"
1999,11,17,"15813","8"
1999,11,18,"15841","10"
1999,11,19,"15852","22"
1999,11,20,"13680","13"
1999,11,21,"15000","16"
1999,11,22,"15832","20"
1999,11,23,"15828","30"
1999,11,24,"15869","19"
1999,11,25,"11554","8"
1999,11,26,"11941","7"
1999,11,27,"13864","10"
1999,11,28,"15184","14"
1999,11,29,"15846","20"
1999,11,30,"15814","18"
1999,12,1,"15771","13"
1999,12,2,"15740","12"
1999,12,3,"15762","20"
1999,12,4,"13601","17"
1999,12,5,"14903","18"
1999,12,6,"15730","12"
1999,12,7,"15737","10"
1999,12,8,"15745","8"
1999,12,9,"15762","25"
1999,12,10,"15767","23"
1999,12,11,"13615","12"
1999,12,12,"14939","14"
1999,12,13,"15758","20"
1999,12,14,"15739","20"
1999,12,15,"15746","26"
1999,12,16,"15820","22"
1999,12,17,"15834","26"
1999,12,18,"13742","22"
1999,12,19,"15042","21"
1999,12,20,"15870","27"
1999,12,21,"15861","23"
1999,12,22,"15868","32"
1999,12,23,"15862","31"
1999,12,24,"13884","13"
1999,12,25,"12138","6"
1999,12,26,"14989","15"
1999,12,27,"15850","23"
1999,12,28,"15818","26"
1999,12,29,"15803","12"
1999,12,30,"15728","11"
1999,12,31,"11520","6"
2000,1,1,"11537","11"
2000,1,2,"15003","23"
2000,1,3,"15842","27"
2000,1,4,"15791","24"
2000,1,5,"15741","12"
2000,1,6,"15737","12"
2000,1,7,"15746","10"
2000,1,8,"13589","8"
2000,1,9,"14884","20"
2000,1,10,"15719","22"
2000,1,11,"15675","16"
2000,1,12,"15683","16"
2000,1,13,"15706","27"
2000,1,14,"15725","20"
2000,1,15,"13573","7"
2000,1,16,"14885","14"
2000,1,17,"15709","25"
2000,1,18,"15680","19"
2000,1,19,"15679","20"
2000,1,20,"15703","29"
2000,1,21,"15734","25"
2000,1,22,"13559","21"
2000,1,23,"14889","26"
2000,1,24,"15700","18"
2000,1,25,"15683","12"
2000,1,26,"15690","21"
2000,1,27,"15702","23"
2000,1,28,"15734","21"
2000,1,29,"13563","18"
2000,1,30,"14878","23"
2000,1,31,"15738","25"
2000,2,1,"15655","13"
2000,2,2,"15651","11"
2000,2,3,"15688","28"
2000,2,4,"15693","24"
2000,2,5,"13523","9"
2000,2,6,"14862","10"
2000,2,7,"15678","11"
2000,2,8,"15652","10"
2000,2,9,"15658","13"
2000,2,10,"15707","19"
2000,2,11,"15728","29"
2000,2,12,"13596","17"
2000,2,13,"14901","35"
2000,2,14,"15739","25"
2000,2,15,"15706","13"
2000,2,16,"15778","19"
2000,2,17,"15801","28"
2000,2,18,"15804","47"
2000,2,19,"13613","31"
2000,2,20,"14804","20"
2000,2,21,"15707","18"
2000,2,22,"15792","21"
2000,2,23,"15785","17"
2000,2,24,"15800","25"
2000,2,25,"15801","33"
2000,2,26,"13766","18"
2000,2,27,"14999","22"
2000,2,28,"15815","8"
2000,2,29,"15797","9"
2000,3,1,"15884","11"
2000,3,2,"15906","22"
2000,3,3,"15922","24"
2000,3,4,"13870","10"
2000,3,5,"15129","19"
2000,3,6,"15919","15"
2000,3,7,"15933","17"
2000,3,8,"15931","19"
2000,3,9,"15948","26"
2000,3,10,"15935","30"
2000,3,11,"13925","29"
2000,3,12,"15170","18"
2000,3,13,"15961","9"
2000,3,14,"15926","13"
2000,3,15,"15948","18"
2000,3,16,"15954","29"
2000,3,17,"15970","25"
2000,3,18,"13938","17"
2000,3,19,"15145","34"
2000,3,20,"15957","27"
2000,3,21,"15945","26"
2000,3,22,"15938","16"
2000,3,23,"15966","12"
2000,3,24,"15969","16"
2000,3,25,"13955","11"
2000,3,26,"15155","15"
2000,3,27,"15960","19"
2000,3,28,"15940","18"
2000,3,29,"15926","12"
2000,3,30,"15952","17"
2000,3,31,"15967","20"
2000,4,1,"13819","17"
2000,4,2,"15127","28"
2000,4,3,"15893","22"
2000,4,4,"15901","17"
2000,4,5,"15891","13"
2000,4,6,"15906","19"
2000,4,7,"15909","28"
2000,4,8,"13880","20"
2000,4,9,"15167","25"
2000,4,10,"15917","12"
2000,4,11,"15892","16"
2000,4,12,"15888","17"
2000,4,13,"15906","19"
2000,4,14,"15904","26"
2000,4,15,"13887","19"
2000,4,16,"15178","27"
2000,4,17,"15925","31"
2000,4,18,"15896","19"
2000,4,19,"15892","24"
2000,4,20,"15919","39"
2000,4,21,"15927","35"
2000,4,22,"13897","15"
2000,4,23,"15192","13"
2000,4,24,"15912","21"
2000,4,25,"15909","13"
2000,4,26,"15909","10"
2000,4,27,"15900","20"
2000,4,28,"15926","17"
2000,4,29,"13859","11"
2000,4,30,"15135","17"
2000,5,1,"15851","12"
2000,5,2,"15839","12"
2000,5,3,"15827","16"
2000,5,4,"15874","22"
2000,5,5,"15917","27"
2000,5,6,"13894","8"
2000,5,7,"15168","18"
2000,5,8,"15908","15"
2000,5,9,"15890","22"
2000,5,10,"15887","25"
2000,5,11,"15911","30"
2000,5,12,"15912","31"
2000,5,13,"13926","17"
2000,5,14,"15164","15"
2000,5,15,"15900","17"
2000,5,16,"15898","12"
2000,5,17,"15902","21"
2000,5,18,"15894","30"
2000,5,19,"15931","43"
2000,5,20,"13893","15"
2000,5,21,"15121","22"
2000,5,22,"15881","24"
2000,5,23,"15889","16"
2000,5,24,"15904","23"
2000,5,25,"15902","35"
2000,5,26,"15886","33"
2000,5,27,"13271","21"
2000,5,28,"13715","11"
2000,5,29,"15258","10"
2000,5,30,"15902","13"
2000,5,31,"15794","19"
2000,6,1,"15861","17"
2000,6,2,"15927","22"
2000,6,3,"14063","12"
2000,6,4,"15238","24"
2000,6,5,"15962","17"
2000,6,6,"15965","16"
2000,6,7,"15959","14"
2000,6,8,"16008","18"
2000,6,9,"16026","25"
2000,6,10,"14033","17"
2000,6,11,"15321","32"
2000,6,12,"16042","31"
2000,6,13,"16021","30"
2000,6,14,"16008","36"
2000,6,15,"16064","37"
2000,6,16,"16112","42"
2000,6,17,"14448","34"
2000,6,18,"15403","31"
2000,6,19,"16074","28"
2000,6,20,"16072","31"
2000,6,21,"16078","30"
2000,6,22,"16085","34"
2000,6,23,"16105","31"
2000,6,24,"14452","23"
2000,6,25,"15385","31"
2000,6,26,"16066","31"
2000,6,27,"16082","28"
2000,6,28,"16077","32"
2000,6,29,"16080","41"
2000,6,30,"16083","38"
2000,7,1,"14365","25"
2000,7,2,"14062","20"
2000,7,3,"13654","14"
2000,7,4,"14179","9"
2000,7,5,"15935","21"
2000,7,6,"16170","15"
2000,7,7,"16212","17"
2000,7,8,"14561","19"
2000,7,9,"15498","26"
2000,7,10,"16163","31"
2000,7,11,"16148","22"
2000,7,12,"16148","22"
2000,7,13,"16173","20"
2000,7,14,"16209","33"
2000,7,15,"14565","32"
2000,7,16,"15477","31"
2000,7,17,"16153","26"
2000,7,18,"16132","18"
2000,7,19,"16144","18"
2000,7,20,"16162","25"
2000,7,21,"16194","26"
2000,7,22,"14548","20"
2000,7,23,"15476","27"
2000,7,24,"16166","20"
2000,7,25,"16148","18"
2000,7,26,"16146","25"
2000,7,27,"16161","32"
2000,7,28,"16196","40"
2000,7,29,"14559","34"
2000,7,30,"15477","37"
2000,7,31,"16161","42"
2000,8,1,"16145","33"
2000,8,2,"16154","33"
2000,8,3,"16165","29"
2000,8,4,"16208","35"
2000,8,5,"14547","27"
2000,8,6,"15500","36"
2000,8,7,"16191","33"
2000,8,8,"16184","24"
2000,8,9,"16179","28"
2000,8,10,"16156","24"
2000,8,11,"16200","29"
2000,8,12,"14553","26"
2000,8,13,"15444","24"
2000,8,14,"16125","25"
2000,8,15,"16126","22"
2000,8,16,"16111","23"
2000,8,17,"16128","30"
2000,8,18,"16167","28"
2000,8,19,"14543","16"
2000,8,20,"15437","20"
2000,8,21,"16138","18"
2000,8,22,"16117","21"
2000,8,23,"16109","27"
2000,8,24,"16115","29"
2000,8,25,"16167","20"
2000,8,26,"14541","18"
2000,8,27,"15445","25"
2000,8,28,"16128","19"
2000,8,29,"16118","16"
2000,8,30,"16113","19"
2000,8,31,"16112","27"
2000,9,1,"16106","32"
2000,9,2,"13166","14"
2000,9,3,"13007","15"
2000,9,4,"15245","19"
2000,9,5,"16028","18"
2000,9,6,"16009","15"
2000,9,7,"16013","16"
2000,9,8,"16070","18"
2000,9,9,"14057","10"
2000,9,10,"15234","23"
2000,9,11,"15979","19"
2000,9,12,"15973","26"
2000,9,13,"15973","12"
2000,9,14,"15982","20"
2000,9,15,"16013","20"
2000,9,16,"13998","8"
2000,9,17,"15229","15"
2000,9,18,"15978","15"
2000,9,19,"15971","17"
2000,9,20,"15967","20"
2000,9,21,"15984","27"
2000,9,22,"16005","30"
2000,9,23,"13997","18"
2000,9,24,"15225","27"
2000,9,25,"15984","22"
2000,9,26,"15962","12"
2000,9,27,"15969","11"
2000,9,28,"15980","15"
2000,9,29,"16009","17"
2000,9,30,"13984","9"
2000,10,1,"15240","16"
2000,10,2,"16027","11"
2000,10,3,"16000","12"
2000,10,4,"16013","25"
2000,10,5,"16043","31"
2000,10,6,"16075","41"
2000,10,7,"14069","14"
2000,10,8,"15304","21"
2000,10,9,"16046","16"
2000,10,10,"16034","16"
2000,10,11,"16038","13"
2000,10,12,"16063","15"
2000,10,13,"16097","17"
2000,10,14,"14069","8"
2000,10,15,"15302","22"
2000,10,16,"16061","25"
2000,10,17,"16041","16"
2000,10,18,"16042","17"
2000,10,19,"16071","25"
2000,10,20,"16097","24"
2000,10,21,"14090","14"
2000,10,22,"15293","30"
2000,10,23,"16059","24"
2000,10,24,"16049","18"
2000,10,25,"16039","22"
2000,10,26,"16071","29"
2000,10,27,"16095","29"
2000,10,28,"14006","17"
2000,10,29,"15369","20"
2000,10,30,"16029","17"
2000,10,31,"15929","18"
2000,11,1,"16144","22"
2000,11,2,"16209","20"
2000,11,3,"16194","22"
2000,11,4,"14276","10"
2000,11,5,"15585","28"
2000,11,6,"16187","29"
2000,11,7,"16181","18"
2000,11,8,"16180","30"
2000,11,9,"16203","37"
2000,11,10,"16186","23"
2000,11,11,"14277","13"
2000,11,12,"15587","29"
2000,11,13,"16185","19"
2000,11,14,"16168","18"
2000,11,15,"16173","18"
2000,11,16,"16189","31"
2000,11,17,"16181","31"
2000,11,18,"14305","22"
2000,11,19,"15600","25"
2000,11,20,"16190","22"
2000,11,21,"16203","27"
2000,11,22,"16201","23"
2000,11,23,"11957","11"
2000,11,24,"12360","8"
2000,11,25,"13998","24"
2000,11,26,"15596","39"
2000,11,27,"16209","27"
2000,11,28,"16180","19"
2000,11,29,"16181","22"
2000,11,30,"16166","17"
2000,12,1,"16140","20"
2000,12,2,"14315","11"
2000,12,3,"15575","15"
2000,12,4,"16152","10"
2000,12,5,"16140","13"
2000,12,6,"16131","16"
2000,12,7,"16151","25"
2000,12,8,"16146","23"
2000,12,9,"14284","11"
2000,12,10,"15583","25"
2000,12,11,"16167","23"
2000,12,12,"16157","26"
2000,12,13,"16163","34"
2000,12,14,"16192","44"
2000,12,15,"16206","42"
2000,12,16,"14355","38"
2000,12,17,"15614","36"
2000,12,18,"16218","28"
2000,12,19,"16171","39"
2000,12,20,"16194","42"
2000,12,21,"16211","51"
2000,12,22,"16201","50"
2000,12,23,"14130","37"
2000,12,24,"13052","14"
2000,12,25,"13558","18"
2000,12,26,"15708","35"
2000,12,27,"15987","41"
2000,12,28,"16033","36"
2000,12,29,"15917","37"
2000,12,30,"14175","31"
2000,12,31,"14012","34"
2001,1,1,"16081","29"
2001,1,2,"17612","32"
2001,1,3,"17573","32"
2001,1,4,"17570","21"
2001,1,5,"17576","24"
2001,1,6,"15422","13"
2001,1,7,"16831","14"
2001,1,8,"17491","18"
2001,1,9,"17485","16"
2001,1,10,"17483","22"
2001,1,11,"17499","22"
2001,1,12,"17526","27"
2001,1,13,"15332","12"
2001,1,14,"16828","15"
2001,1,15,"17510","19"
2001,1,16,"17488","21"
2001,1,17,"17488","14"
2001,1,18,"17500","22"
2001,1,19,"17541","30"
2001,1,20,"15289","18"
2001,1,21,"16690","18"
2001,1,22,"17534","10"
2001,1,23,"17516","8"
2001,1,24,"17521","13"
2001,1,25,"17539","14"
2001,1,26,"17567","26"
2001,1,27,"15278","17"
2001,1,28,"16671","15"
2001,1,29,"17533","21"
2001,1,30,"17483","17"
2001,1,31,"17483","12"
2001,2,1,"17505","11"
2001,2,2,"17538","15"
2001,2,3,"15261","7"
2001,2,4,"16625","12"
2001,2,5,"17473","13"
2001,2,6,"17467","12"
2001,2,7,"17468","17"
2001,2,8,"17474","20"
2001,2,9,"17501","31"
2001,2,10,"15299","15"
2001,2,11,"16641","15"
2001,2,12,"17472","22"
2001,2,13,"17453","27"
2001,2,14,"17462","31"
2001,2,15,"17545","32"
2001,2,16,"17587","39"
2001,2,17,"15295","19"
2001,2,18,"16531","11"
2001,2,19,"17343","17"
2001,2,20,"17530","17"
2001,2,21,"17540","18"
2001,2,22,"17551","32"
2001,2,23,"17572","32"
2001,2,24,"15390","36"
