origin,originlat,originlong,destination,destinationlat,destinationlong,weight,arrivaldelaymins,numofdelays,delaypercentage
AUS,30.19453278,-97.66987194,EWR,40.69249722,-74.16866056,949,12840,281,29
AUS,30.19453278,-97.66987194,FLL,26.07258333,-80.15275,481,-2402,38,7
AUS,30.19453278,-97.66987194,HOU,29.64541861,-95.27888889,2319,16992,383,16
AUS,30.19453278,-97.66987194,HRL,26.22850611,-97.65439389,367,1743,55,14
AUS,30.19453278,-97.66987194,IAD,38.94453194,-77.45580972,670,7182,144,21
AUS,30.19453278,-97.66987194,IAH,29.98047222,-95.33972222,3691,25879,619,16
AUS,30.19453278,-97.66987194,IND,39.71732917,-86.29438417,218,-1857,18,8
AUS,30.19453278,-97.66987194,JAX,30.49405556,-81.68786111,226,2253,51,22
AUS,30.19453278,-97.66987194,JFK,40.63975111,-73.77892556,1358,13116,385,28
AUS,30.19453278,-97.66987194,LAS,36.08036111,-115.1523333,1231,3410,189,15
AUS,30.19453278,-97.66987194,LAX,33.94253611,-118.4080744,1733,7184,288,16
AUS,30.19453278,-97.66987194,LBB,33.66363889,-101.8227778,692,4426,108,15
AUS,30.19453278,-97.66987194,LGB,33.81772222,-118.1516111,245,2968,60,24
AUS,30.19453278,-97.66987194,MAF,31.94252778,-102.2019139,470,2714,79,16
AUS,30.19453278,-97.66987194,MCI,39.29760528,-94.71390556,459,2311,64,13
AUS,30.19453278,-97.66987194,MCO,28.42888889,-81.31602778,632,2111,92,14
AUS,30.19453278,-97.66987194,MDW,41.7859825,-87.75242444,712,1448,105,14
AUS,30.19453278,-97.66987194,MEM,35.04241667,-89.97666667,834,2332,103,12
AUS,30.19453278,-97.66987194,MSP,44.88054694,-93.2169225,55,874,13,23
AUS,30.19453278,-97.66987194,MSY,29.99338889,-90.25802778,444,3247,76,17
AUS,30.19453278,-97.66987194,OAK,37.72129083,-122.2207167,236,2502,63,26
AUS,30.19453278,-97.66987194,OKC,35.39308833,-97.60073389,88,785,28,31
AUS,30.19453278,-97.66987194,ONT,34.056,-117.6011944,305,2355,55,18
AUS,30.19453278,-97.66987194,ORD,41.979595,-87.90446417,2514,27068,569,22
AUS,30.19453278,-97.66987194,PHL,39.87195278,-75.24114083,290,-3362,24,8
AUS,30.19453278,-97.66987194,PHX,33.43416667,-112.0080556,2783,9841,408,14
AUS,30.19453278,-97.66987194,RDU,35.87763889,-78.78747222,231,294,31,13
AUS,30.19453278,-97.66987194,SAN,32.73355611,-117.1896567,719,1907,119,16
AUS,30.19453278,-97.66987194,SEA,47.44898194,-122.3093131,149,1345,40,26
AUS,30.19453278,-97.66987194,SFO,37.61900194,-122.3748433,610,4765,115,18
AUS,30.19453278,-97.66987194,SJC,37.36186194,-121.9290089,968,3163,151,15
AUS,30.19453278,-97.66987194,SLC,40.78838778,-111.9777731,548,-3342,34,6
AUS,30.19453278,-97.66987194,SNA,33.67565861,-117.8682225,245,142,21,8
AUS,30.19453278,-97.66987194,STL,38.74768694,-90.35998972,95,544,15,15
AUS,30.19453278,-97.66987194,TPA,27.97547222,-82.53325,367,2459,74,20
AUS,30.19453278,-97.66987194,TUL,36.19837222,-95.88824167,88,-316,7,7
AUS,30.19453278,-97.66987194,TUS,32.11608333,-110.9410278,228,-205,29,12
AVL,35.43619444,-82.54180556,ATL,33.64044444,-84.42694444,1936,14271,341,17
AVL,35.43619444,-82.54180556,CVG,39.04614278,-84.6621725,167,-630,13,7
AVL,35.43619444,-82.54180556,DTW,42.21205889,-83.34883583,768,228,107,13
AVL,35.43619444,-82.54180556,EWR,40.69249722,-74.16866056,658,16655,264,40
AVL,35.43619444,-82.54180556,IAH,29.98047222,-95.33972222,459,3938,95,20
AVL,35.43619444,-82.54180556,MCO,28.42888889,-81.31602778,47,-132,7,14
AVL,35.43619444,-82.54180556,MSP,44.88054694,-93.2169225,364,-256,39,10
AVP,41.33814944,-75.7242675,ATL,33.64044444,-84.42694444,586,7018,160,27
AVP,41.33814944,-75.7242675,CVG,39.04614278,-84.6621725,356,-898,36,10
AVP,41.33814944,-75.7242675,DTW,42.21205889,-83.34883583,722,3358,108,14
AVP,41.33814944,-75.7242675,LGA,40.77724306,-73.87260917,3,239,3,100
AVP,41.33814944,-75.7242675,ORD,41.979595,-87.90446417,716,16295,220,30
AZO,42.234875,-85.5520575,CVG,39.04614278,-84.6621725,148,-1214,10,6
AZO,42.234875,-85.5520575,DTW,42.21205889,-83.34883583,1177,3605,169,14
AZO,42.234875,-85.5520575,FAR,46.91934889,-96.81498889,1,36,1,100
AZO,42.234875,-85.5520575,MSP,44.88054694,-93.2169225,245,152,29,11
AZO,42.234875,-85.5520575,ORD,41.979595,-87.90446417,2352,26248,520,22
AZO,42.234875,-85.5520575,XNA,36.28186944,-94.30681111,1,80,1,100
BDL,41.93887417,-72.68322833,ATL,33.64044444,-84.42694444,2141,23070,536,25
BDL,41.93887417,-72.68322833,BNA,36.12447667,-86.67818222,366,2675,70,19
BDL,41.93887417,-72.68322833,BWI,39.17540167,-76.66819833,2880,16206,427,14
BDL,41.93887417,-72.68322833,CLE,41.41089417,-81.84939667,544,1594,101,18
BDL,41.93887417,-72.68322833,CLT,35.21401111,-80.94312583,1834,7515,326,17
BDL,41.93887417,-72.68322833,CVG,39.04614278,-84.6621725,1187,3701,181,15
BDL,41.93887417,-72.68322833,DCA,38.85208333,-77.03772222,1182,-11393,65,5
BDL,41.93887417,-72.68322833,DEN,39.85840806,-104.6670019,214,1047,46,21
BDL,41.93887417,-72.68322833,DFW,32.89595056,-97.0372,1065,14376,332,31
BDL,41.93887417,-72.68322833,DTW,42.21205889,-83.34883583,1516,5451,245,16
BDL,41.93887417,-72.68322833,EWR,40.69249722,-74.16866056,766,14385,244,31
BDL,41.93887417,-72.68322833,FLL,26.07258333,-80.15275,546,7034,157,28
BDL,41.93887417,-72.68322833,IAD,38.94453194,-77.45580972,1397,11477,280,20
BDL,41.93887417,-72.68322833,IAH,29.98047222,-95.33972222,120,-203,12,10
BDL,41.93887417,-72.68322833,IND,39.71732917,-86.29438417,585,-552,69,11
BDL,41.93887417,-72.68322833,JFK,40.63975111,-73.77892556,602,5816,139,23
BDL,41.93887417,-72.68322833,LAS,36.08036111,-115.1523333,366,-2912,45,12
BDL,41.93887417,-72.68322833,LAX,33.94253611,-118.4080744,132,3176,54,40
BDL,41.93887417,-72.68322833,MCO,28.42888889,-81.31602778,1755,3785,288,16
BDL,41.93887417,-72.68322833,MDW,41.7859825,-87.75242444,1028,292,156,15
BDL,41.93887417,-72.68322833,MEM,35.04241667,-89.97666667,48,-267,3,6
BDL,41.93887417,-72.68322833,MIA,25.79325,-80.29055556,366,2240,72,19
BDL,41.93887417,-72.68322833,MKE,42.94722222,-87.89658333,536,3773,104,19
BDL,41.93887417,-72.68322833,MSP,44.88054694,-93.2169225,986,1503,157,15
BDL,41.93887417,-72.68322833,ORD,41.979595,-87.90446417,3131,33669,759,24
BDL,41.93887417,-72.68322833,PBI,26.68316194,-80.09559417,373,2787,68,18
BDL,41.93887417,-72.68322833,PHL,39.87195278,-75.24114083,521,3877,106,20
BDL,41.93887417,-72.68322833,PHX,33.43416667,-112.0080556,335,-605,63,18
BDL,41.93887417,-72.68322833,RDU,35.87763889,-78.78747222,1150,5440,199,17
BDL,41.93887417,-72.68322833,RSW,26.53616667,-81.75516667,134,1597,43,32
BDL,41.93887417,-72.68322833,SJU,18.43941667,-66.00183333,366,4756,75,20
BDL,41.93887417,-72.68322833,TPA,27.97547222,-82.53325,1276,6933,241,18
BET,60.77977639,-161.8379975,ANC,61.17432028,-149.9961856,1035,5761,201,19
BFL,35.43359806,-119.0567681,DEN,39.85840806,-104.6670019,533,3401,97,18
BFL,35.43359806,-119.0567681,LAS,36.08036111,-115.1523333,102,1413,20,19
BFL,35.43359806,-119.0567681,LAX,33.94253611,-118.4080744,906,-1944,72,7
BFL,35.43359806,-119.0567681,PHX,33.43416667,-112.0080556,1194,-2423,108,9
BFL,35.43359806,-119.0567681,SAN,32.73355611,-117.1896567,225,-149,21,9
BFL,35.43359806,-119.0567681,SFO,37.61900194,-122.3748433,943,9261,191,20
BFL,35.43359806,-119.0567681,SLC,40.78838778,-111.9777731,371,-3927,15,4
BFL,35.43359806,-119.0567681,SMF,38.69542167,-121.5907669,227,-2528,5,2
BGM,42.20848278,-75.97961361,DTW,42.21205889,-83.34883583,728,3267,108,14
BGR,44.80744444,-68.82813889,ATL,33.64044444,-84.42694444,270,5944,98,36
BGR,44.80744444,-68.82813889,BOS,42.3643475,-71.00517917,793,5938,167,21
BGR,44.80744444,-68.82813889,BTV,44.47300361,-73.1503125,1,70,1,100
BGR,44.80744444,-68.82813889,CVG,39.04614278,-84.6621725,129,1231,33,25
BGR,44.80744444,-68.82813889,DTW,42.21205889,-83.34883583,801,3075,132,16
BGR,44.80744444,-68.82813889,EWR,40.69249722,-74.16866056,536,13453,207,38
BGR,44.80744444,-68.82813889,JFK,40.63975111,-73.77892556,338,5549,105,31
BGR,44.80744444,-68.82813889,MSP,44.88054694,-93.2169225,11,60,2,18
BHM,33.56294306,-86.75354972,ATL,33.64044444,-84.42694444,2876,25660,587,20
BHM,33.56294306,-86.75354972,AUS,30.19453278,-97.66987194,1,36,1,100
BHM,33.56294306,-86.75354972,BNA,36.12447667,-86.67818222,696,2724,83,11
BHM,33.56294306,-86.75354972,BWI,39.17540167,-76.66819833,1038,6280,170,16
BHM,33.56294306,-86.75354972,CLE,41.41089417,-81.84939667,264,248,37,14
BHM,33.56294306,-86.75354972,CLT,35.21401111,-80.94312583,786,5930,172,21
BHM,33.56294306,-86.75354972,CVG,39.04614278,-84.6621725,598,3365,104,17
BHM,33.56294306,-86.75354972,DAL,32.84711389,-96.85177222,1074,4994,160,14
BHM,33.56294306,-86.75354972,DEN,39.85840806,-104.6670019,666,7851,182,27
BHM,33.56294306,-86.75354972,DFW,32.89595056,-97.0372,1287,11081,256,19
BHM,33.56294306,-86.75354972,DTW,42.21205889,-83.34883583,892,1497,141,15
BHM,33.56294306,-86.75354972,EWR,40.69249722,-74.16866056,668,13354,207,30
BHM,33.56294306,-86.75354972,HOU,29.64541861,-95.27888889,723,4540,131,18
BHM,33.56294306,-86.75354972,IAD,38.94453194,-77.45580972,245,2858,62,25
BHM,33.56294306,-86.75354972,IAH,29.98047222,-95.33972222,2345,15434,418,17
BHM,33.56294306,-86.75354972,JAX,30.49405556,-81.68786111,366,2000,65,17
BHM,33.56294306,-86.75354972,JFK,40.63975111,-73.77892556,1,252,1,100
BHM,33.56294306,-86.75354972,LAS,36.08036111,-115.1523333,366,755,58,15
BHM,33.56294306,-86.75354972,LGA,40.77724306,-73.87260917,840,9079,243,28
BHM,33.56294306,-86.75354972,MCO,28.42888889,-81.31602778,1196,1644,127,10
BHM,33.56294306,-86.75354972,MDW,41.7859825,-87.75242444,709,1667,87,12
BHM,33.56294306,-86.75354972,MEM,35.04241667,-89.97666667,886,2720,136,15
BHM,33.56294306,-86.75354972,MSY,29.99338889,-90.25802778,1008,8209,178,17
BHM,33.56294306,-86.75354972,ORD,41.979595,-87.90446417,1497,45361,598,39
BHM,33.56294306,-86.75354972,PHX,33.43416667,-112.0080556,366,-1956,42,11
BHM,33.56294306,-86.75354972,RDU,35.87763889,-78.78747222,159,-1102,9,5
BHM,33.56294306,-86.75354972,SDF,38.17438889,-85.736,679,3866,103,15
BHM,33.56294306,-86.75354972,SLC,40.78838778,-111.9777731,8,465,7,87
BHM,33.56294306,-86.75354972,STL,38.74768694,-90.35998972,366,72,27,7
BHM,33.56294306,-86.75354972,TPA,27.97547222,-82.53325,1071,10639,230,21
BIL,45.8076625,-108.5428611,DEN,39.85840806,-104.6670019,1628,4713,222,13
BIL,45.8076625,-108.5428611,MSP,44.88054694,-93.2169225,820,-1661,56,6
BIL,45.8076625,-108.5428611,ORD,41.979595,-87.90446417,103,1290,29,28
BIL,45.8076625,-108.5428611,SLC,40.78838778,-111.9777731,1950,-4089,143,7
BIS,46.77411111,-100.7467222,DEN,39.85840806,-104.6670019,1239,3481,182,14
BIS,46.77411111,-100.7467222,MSP,44.88054694,-93.2169225,1052,3718,156,14
BJI,47.50942417,-94.93372333,MSP,44.88054694,-93.2169225,74,-268,6,8
BLI,48.79275,-122.5375278,SLC,40.78838778,-111.9777731,120,-1433,4,3
BMI,40.47798556,-88.91595278,ATL,33.64044444,-84.42694444,2511,23988,571,22
BMI,40.47798556,-88.91595278,DFW,32.89595056,-97.0372,60,1621,23,38
BMI,40.47798556,-88.91595278,LAS,36.08036111,-115.1523333,50,-181,2,4
BMI,40.47798556,-88.91595278,MCO,28.42888889,-81.31602778,173,1153,29,16
BMI,40.47798556,-88.91595278,ORD,41.979595,-87.90446417,2007,25810,457,22
BNA,36.12447667,-86.67818222,ATL,33.64044444,-84.42694444,3097,29946,665,21
BNA,36.12447667,-86.67818222,AUS,30.19453278,-97.66987194,795,10914,207,26
BNA,36.12447667,-86.67818222,BDL,41.93887417,-72.68322833,365,2281,78,21
BNA,36.12447667,-86.67818222,BHM,33.56294306,-86.75354972,688,6005,128,18
BNA,36.12447667,-86.67818222,BOS,42.3643475,-71.00517917,78,1443,32,41
BNA,36.12447667,-86.67818222,BWI,39.17540167,-76.66819833,2502,8943,411,16
BNA,36.12447667,-86.67818222,CID,41.88458833,-91.71087222,1,18,1,100
BNA,36.12447667,-86.67818222,CLE,41.41089417,-81.84939667,1147,8894,226,19
BNA,36.12447667,-86.67818222,CLT,35.21401111,-80.94312583,2127,329,242,11
BNA,36.12447667,-86.67818222,CMH,39.99798528,-82.89188278,677,4414,133,19
BNA,36.12447667,-86.67818222,CVG,39.04614278,-84.6621725,769,1265,98,12
BNA,36.12447667,-86.67818222,DCA,38.85208333,-77.03772222,1403,6584,228,16
BNA,36.12447667,-86.67818222,DEN,39.85840806,-104.6670019,2529,16937,527,20
BNA,36.12447667,-86.67818222,DFW,32.89595056,-97.0372,2859,17278,464,16
BNA,36.12447667,-86.67818222,DTW,42.21205889,-83.34883583,2708,15624,461,17
BNA,36.12447667,-86.67818222,EWR,40.69249722,-74.16866056,1836,32261,564,30
BNA,36.12447667,-86.67818222,FLL,26.07258333,-80.15275,738,5939,163,22
BNA,36.12447667,-86.67818222,FSD,43.58135111,-96.74170028,2,35,1,50
BNA,36.12447667,-86.67818222,HOU,29.64541861,-95.27888889,1504,10450,304,20
BNA,36.12447667,-86.67818222,IAD,38.94453194,-77.45580972,418,8292,144,34
BNA,36.12447667,-86.67818222,IAH,29.98047222,-95.33972222,2522,14206,441,17
BNA,36.12447667,-86.67818222,JAX,30.49405556,-81.68786111,1382,11844,270,19
BNA,36.12447667,-86.67818222,JFK,40.63975111,-73.77892556,523,4052,103,19
BNA,36.12447667,-86.67818222,LAS,36.08036111,-115.1523333,1202,2134,220,18
BNA,36.12447667,-86.67818222,LAX,33.94253611,-118.4080744,1400,9384,327,23
BNA,36.12447667,-86.67818222,LGA,40.77724306,-73.87260917,1216,19642,399,32
BNA,36.12447667,-86.67818222,MCI,39.29760528,-94.71390556,1302,10250,251,19
BNA,36.12447667,-86.67818222,MCO,28.42888889,-81.31602778,1798,8183,309,17
BNA,36.12447667,-86.67818222,MDW,41.7859825,-87.75242444,2993,23672,519,17
BNA,36.12447667,-86.67818222,MEM,35.04241667,-89.97666667,1020,5955,162,15
BNA,36.12447667,-86.67818222,MIA,25.79325,-80.29055556,731,2036,86,11
BNA,36.12447667,-86.67818222,MKE,42.94722222,-87.89658333,772,5353,132,17
BNA,36.12447667,-86.67818222,MSP,44.88054694,-93.2169225,785,1532,113,14
BNA,36.12447667,-86.67818222,MSY,29.99338889,-90.25802778,1012,7090,190,18
BNA,36.12447667,-86.67818222,OAK,37.72129083,-122.2207167,363,2438,102,28
BNA,36.12447667,-86.67818222,ONT,34.056,-117.6011944,365,2792,98,26
BNA,36.12447667,-86.67818222,ORD,41.979595,-87.90446417,3725,63571,1089,29
BNA,36.12447667,-86.67818222,ORF,36.89461111,-76.20122222,236,-819,41,17
BNA,36.12447667,-86.67818222,PHL,39.87195278,-75.24114083,980,10791,246,25
BNA,36.12447667,-86.67818222,PHX,33.43416667,-112.0080556,1124,2556,209,18
BNA,36.12447667,-86.67818222,PVD,41.72399917,-71.42822111,366,3196,78,21
BNA,36.12447667,-86.67818222,RDU,35.87763889,-78.78747222,1623,13085,348,21
BNA,36.12447667,-86.67818222,SAN,32.73355611,-117.1896567,721,1104,140,19
BNA,36.12447667,-86.67818222,SAT,29.53369444,-98.46977778,677,4930,158,23
BNA,36.12447667,-86.67818222,SEA,47.44898194,-122.3093131,364,3537,104,28
BNA,36.12447667,-86.67818222,SLC,40.78838778,-111.9777731,115,1023,28,24
BNA,36.12447667,-86.67818222,STL,38.74768694,-90.35998972,258,1018,41,15
BNA,36.12447667,-86.67818222,TPA,27.97547222,-82.53325,1720,8550,296,17
BOI,43.56444444,-116.2227778,ATL,33.64044444,-84.42694444,41,-351,1,2
BOI,43.56444444,-116.2227778,DEN,39.85840806,-104.6670019,2064,5974,310,15
BOI,43.56444444,-116.2227778,GEG,47.61985556,-117.5338425,1042,5518,169,16
BOI,43.56444444,-116.2227778,LAS,36.08036111,-115.1523333,756,-121,83,10
BOI,43.56444444,-116.2227778,LAX,33.94253611,-118.4080744,1001,5354,186,18
BOI,43.56444444,-116.2227778,MSP,44.88054694,-93.2169225,807,4294,127,15
BOI,43.56444444,-116.2227778,OAK,37.72129083,-122.2207167,666,-938,62,9
BOI,43.56444444,-116.2227778,ONT,34.056,-117.6011944,471,2771,74,15
BOI,43.56444444,-116.2227778,ORD,41.979595,-87.90446417,787,10557,177,22
BOI,43.56444444,-116.2227778,PDX,45.58872222,-122.5975,1027,2951,130,12
BOI,43.56444444,-116.2227778,PHX,33.43416667,-112.0080556,679,-1709,60,8
BOI,43.56444444,-116.2227778,PIT,40.49146583,-80.23287083,1,29,1,100
BOI,43.56444444,-116.2227778,RNO,39.49857611,-119.7680647,1029,2683,132,12
BOI,43.56444444,-116.2227778,SAN,32.73355611,-117.1896567,475,5089,105,22
BOI,43.56444444,-116.2227778,SEA,47.44898194,-122.3093131,1080,3698,160,14
BOI,43.56444444,-116.2227778,SFO,37.61900194,-122.3748433,1754,25348,454,25
BOI,43.56444444,-116.2227778,SLC,40.78838778,-111.9777731,3342,2665,311,9
BOS,42.3643475,-71.00517917,ACK,41.25305194,-70.06018139,1,35,1,100
BOS,42.3643475,-71.00517917,ATL,33.64044444,-84.42694444,5982,59467,1398,23
BOS,42.3643475,-71.00517917,AUS,30.19453278,-97.66987194,368,444,71,19
BOS,42.3643475,-71.00517917,BGR,44.80744444,-68.82813889,794,11332,208,26
BOS,42.3643475,-71.00517917,BNA,36.12447667,-86.67818222,2,64,2,100
BOS,42.3643475,-71.00517917,BUF,42.94052472,-78.73216667,729,9623,174,23
BOS,42.3643475,-71.00517917,BWI,39.17540167,-76.66819833,4797,39107,946,19
BOS,42.3643475,-71.00517917,CAK,40.91631194,-81.44246556,467,6187,115,24
BOS,42.3643475,-71.00517917,CHS,32.89864639,-80.04050583,156,1076,27,17
BOS,42.3643475,-71.00517917,CLE,41.41089417,-81.84939667,1362,11896,251,18
BOS,42.3643475,-71.00517917,CLT,35.21401111,-80.94312583,3533,20255,734,20
BOS,42.3643475,-71.00517917,CMH,39.99798528,-82.89188278,916,9956,242,26
BOS,42.3643475,-71.00517917,CVG,39.04614278,-84.6621725,1937,11333,331,17
BOS,42.3643475,-71.00517917,DCA,38.85208333,-77.03772222,8899,1995,1215,13
BOS,42.3643475,-71.00517917,DEN,39.85840806,-104.6670019,2077,23389,567,27
BOS,42.3643475,-71.00517917,DFW,32.89595056,-97.0372,3036,13703,634,20
BOS,42.3643475,-71.00517917,DTW,42.21205889,-83.34883583,2306,17322,428,18
BOS,42.3643475,-71.00517917,EWR,40.69249722,-74.16866056,3883,103197,1460,37
BOS,42.3643475,-71.00517917,FLL,26.07258333,-80.15275,2476,32331,700,28
BOS,42.3643475,-71.00517917,GSO,36.09774694,-79.9372975,141,2977,60,42
BOS,42.3643475,-71.00517917,IAD,38.94453194,-77.45580972,4184,42139,862,20
BOS,42.3643475,-71.00517917,IAH,29.98047222,-95.33972222,1800,22904,494,27
BOS,42.3643475,-71.00517917,IND,39.71732917,-86.29438417,950,6029,181,19
BOS,42.3643475,-71.00517917,JAX,30.49405556,-81.68786111,647,7885,169,26
BOS,42.3643475,-71.00517917,JFK,40.63975111,-73.77892556,7372,124054,2164,29
BOS,42.3643475,-71.00517917,LAS,36.08036111,-115.1523333,1383,2648,306,22
BOS,42.3643475,-71.00517917,LAX,33.94253611,-118.4080744,2234,28167,713,31
BOS,42.3643475,-71.00517917,LGA,40.77724306,-73.87260917,12029,59969,2308,19
BOS,42.3643475,-71.00517917,LGB,33.81772222,-118.1516111,788,8247,203,25
BOS,42.3643475,-71.00517917,MCO,28.42888889,-81.31602778,3474,34966,848,24
BOS,42.3643475,-71.00517917,MDW,41.7859825,-87.75242444,344,1120,62,18
BOS,42.3643475,-71.00517917,MEM,35.04241667,-89.97666667,200,810,35,17
BOS,42.3643475,-71.00517917,MIA,25.79325,-80.29055556,2196,29589,614,27
BOS,42.3643475,-71.00517917,MKE,42.94722222,-87.89658333,209,3654,61,29
BOS,42.3643475,-71.00517917,MSP,44.88054694,-93.2169225,1635,3826,275,16
BOS,42.3643475,-71.00517917,MSY,29.99338889,-90.25802778,254,1769,52,20
BOS,42.3643475,-71.00517917,MYR,33.67975,-78.92833333,45,160,11,24
BOS,42.3643475,-71.00517917,OAK,37.72129083,-122.2207167,516,3314,114,22
BOS,42.3643475,-71.00517917,ORD,41.979595,-87.90446417,7085,78679,1774,25
BOS,42.3643475,-71.00517917,ORF,36.89461111,-76.20122222,243,3200,72,29
BOS,42.3643475,-71.00517917,PBI,26.68316194,-80.09559417,1743,17674,418,23
BOS,42.3643475,-71.00517917,PDX,45.58872222,-122.5975,366,2153,102,27
BOS,42.3643475,-71.00517917,PHF,37.13189556,-76.4929875,715,6162,138,19
BOS,42.3643475,-71.00517917,PHL,39.87195278,-75.24114083,6375,46151,1397,21
BOS,42.3643475,-71.00517917,PHX,33.43416667,-112.0080556,1069,8080,288,26
BOS,42.3643475,-71.00517917,PIT,40.49146583,-80.23287083,591,6118,151,25
BOS,42.3643475,-71.00517917,RDU,35.87763889,-78.78747222,3777,29802,820,21
BOS,42.3643475,-71.00517917,RIC,37.50516667,-77.31966667,689,10420,188,27
BOS,42.3643475,-71.00517917,RSW,26.53616667,-81.75516667,1716,9934,344,20
BOS,42.3643475,-71.00517917,SAN,32.73355611,-117.1896567,608,8454,213,35
BOS,42.3643475,-71.00517917,SAV,32.12758333,-81.20213889,89,1201,26,29
BOS,42.3643475,-71.00517917,SDF,38.17438889,-85.736,80,1327,27,33
BOS,42.3643475,-71.00517917,SEA,47.44898194,-122.3093131,979,4351,256,26
BOS,42.3643475,-71.00517917,SFO,37.61900194,-122.3748433,2668,26683,785,29
BOS,42.3643475,-71.00517917,SJC,37.36186194,-121.9290089,256,804,43,16
BOS,42.3643475,-71.00517917,SJU,18.43941667,-66.00183333,1274,5989,228,17
BOS,42.3643475,-71.00517917,SLC,40.78838778,-111.9777731,707,5202,147,20
BOS,42.3643475,-71.00517917,SRQ,27.39533333,-82.55411111,23,514,9,39
BOS,42.3643475,-71.00517917,STL,38.74768694,-90.35998972,865,925,108,12
BOS,42.3643475,-71.00517917,STT,18.33730556,-64.97336111,88,861,24,27
BOS,42.3643475,-71.00517917,TPA,27.97547222,-82.53325,1785,17417,473,26
BPT,29.95083333,-94.02069444,IAH,29.98047222,-95.33972222,276,-636,16,5
BQK,31.25902778,-81.46630556,ATL,33.64044444,-84.42694444,925,5734,137,14
BQN,18.49486111,-67.12944444,EWR,40.69249722,-74.16866056,366,2283,45,12
BQN,18.49486111,-67.12944444,JFK,40.63975111,-73.77892556,661,-115,92,13
BQN,18.49486111,-67.12944444,MCO,28.42888889,-81.31602778,492,1246,68,13
BRO,25.90683333,-97.42586111,IAH,29.98047222,-95.33972222,1464,7377,212,14
BRW,71.2854475,-156.7660019,ANC,61.17432028,-149.9961856,364,2747,92,25
BRW,71.2854475,-156.7660019,FAI,64.8136775,-147.8596694,364,6109,129,35
BTM,45.95479528,-112.49746,SLC,40.78838778,-111.9777731,708,-1782,49,6
